,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu[19724],0.306,0.045,0.22,0.39,0.0,0.0,15706.0,5850.0,1.0
mu[19725],-0.071,0.046,-0.157,0.018,0.0,0.001,18869.0,5889.0,1.0
mu[19726],-0.052,0.052,-0.147,0.049,0.0,0.001,16516.0,6464.0,1.0
mu[19727],-0.093,0.045,-0.176,-0.006,0.0,0.001,13601.0,5694.0,1.0
mu[19728],-0.06,0.045,-0.145,0.026,0.0,0.001,19222.0,5771.0,1.0
mu[19729],-0.086,0.045,-0.17,-0.002,0.0,0.001,13233.0,5767.0,1.0
mu[19730],0.207,0.053,0.108,0.305,0.0,0.001,15077.0,5848.0,1.0
mu[19731],-0.031,0.045,-0.116,0.052,0.0,0.001,18001.0,6121.0,1.0
mu[19732],-0.069,0.046,-0.153,0.019,0.0,0.001,18702.0,6102.0,1.0
mu[19733],-0.1,0.046,-0.183,-0.011,0.0,0.001,17940.0,5970.0,1.0
mu[19734],-0.111,0.045,-0.196,-0.025,0.0,0.001,13695.0,5600.0,1.0
mu[19735],-0.087,0.045,-0.171,-0.003,0.0,0.001,14770.0,5796.0,1.0
mu[19736],0.024,0.053,-0.073,0.126,0.0,0.001,16029.0,6599.0,1.0
mu[19737],-0.145,0.046,-0.235,-0.062,0.0,0.001,16528.0,5593.0,1.0
mu[19738],-0.048,0.046,-0.135,0.037,0.0,0.001,17494.0,6109.0,1.0
mu[19739],0.31,0.046,0.225,0.396,0.0,0.001,17715.0,6597.0,1.0
mu[19740],-0.117,0.045,-0.204,-0.035,0.0,0.001,15083.0,5970.0,1.0
mu[19741],0.102,0.045,0.015,0.185,0.0,0.001,14201.0,5642.0,1.0
mu[19742],-0.053,0.046,-0.139,0.031,0.0,0.001,18245.0,5998.0,1.0
mu[19743],-0.101,0.046,-0.183,-0.011,0.0,0.001,14602.0,5909.0,1.0
mu[19744],-0.153,0.045,-0.238,-0.068,0.0,0.001,13653.0,6169.0,1.0
mu[19745],-0.156,0.045,-0.243,-0.073,0.0,0.001,20130.0,5948.0,1.0
mu[19746],-0.144,0.045,-0.228,-0.061,0.0,0.001,13815.0,5966.0,1.0
mu[19747],-0.023,0.052,-0.123,0.072,0.0,0.001,13883.0,6826.0,1.0
mu[19748],-0.028,0.045,-0.116,0.052,0.0,0.001,14401.0,6003.0,1.0
mu[19749],0.044,0.052,-0.055,0.14,0.0,0.001,14276.0,5851.0,1.0
mu[19750],-0.073,0.045,-0.164,0.008,0.0,0.001,18679.0,5573.0,1.0
mu[19751],0.101,0.046,0.013,0.185,0.0,0.001,18721.0,6059.0,1.0
mu[19752],-0.014,0.046,-0.099,0.071,0.0,0.001,19819.0,6028.0,1.0
mu[19753],0.138,0.047,0.046,0.221,0.0,0.001,18148.0,5279.0,1.0
mu[19754],-0.026,0.046,-0.111,0.059,0.0,0.001,18633.0,5705.0,1.0
mu[19755],-0.173,0.046,-0.257,-0.085,0.0,0.001,17474.0,5816.0,1.0
mu[19756],0.119,0.053,0.025,0.22,0.0,0.001,15248.0,6700.0,1.0
mu[19757],0.031,0.044,-0.049,0.116,0.0,0.001,14707.0,5669.0,1.0
mu[19758],-0.091,0.045,-0.175,-0.005,0.0,0.001,14289.0,5791.0,1.0
mu[19759],-0.061,0.046,-0.147,0.026,0.0,0.001,17089.0,6237.0,1.0
mu[19760],-0.017,0.045,-0.105,0.067,0.0,0.001,16775.0,6314.0,1.0
mu[19761],-0.037,0.046,-0.124,0.047,0.0,0.001,17000.0,6018.0,1.0
mu[19762],-0.032,0.046,-0.122,0.048,0.0,0.001,16668.0,5969.0,1.0
mu[19763],-0.004,0.045,-0.092,0.078,0.0,0.001,12867.0,5428.0,1.0
mu[19764],-0.022,0.046,-0.112,0.06,0.0,0.001,17422.0,5820.0,1.0
mu[19765],-0.024,0.045,-0.11,0.06,0.0,0.001,14349.0,6025.0,1.0
mu[19766],0.031,0.046,-0.055,0.115,0.0,0.001,13480.0,6240.0,1.0
mu[19767],0.059,0.046,-0.032,0.141,0.0,0.001,18345.0,6481.0,1.0
mu[19768],-0.095,0.045,-0.178,-0.012,0.0,0.001,16104.0,6149.0,1.0
mu[19769],-0.026,0.053,-0.117,0.084,0.0,0.001,15063.0,6267.0,1.0
mu[19770],0.028,0.052,-0.063,0.133,0.0,0.001,15956.0,5972.0,1.0
mu[19771],-0.003,0.045,-0.084,0.085,0.0,0.001,15118.0,5867.0,1.0
mu[19772],0.178,0.046,0.094,0.265,0.0,0.001,13461.0,6170.0,1.0
mu[19773],0.339,0.045,0.254,0.423,0.0,0.0,14628.0,6657.0,1.0
mu[19774],0.093,0.046,0.009,0.181,0.0,0.001,16535.0,6318.0,1.0
mu[19775],-0.012,0.047,-0.097,0.078,0.0,0.001,13252.0,5602.0,1.0
mu[19776],-0.015,0.045,-0.104,0.066,0.0,0.001,14571.0,5815.0,1.0
mu[19777],0.043,0.053,-0.051,0.147,0.0,0.001,15290.0,6065.0,1.0
mu[19778],-0.046,0.046,-0.13,0.043,0.0,0.001,19698.0,6089.0,1.0
mu[19779],-0.066,0.045,-0.151,0.016,0.0,0.001,13849.0,6092.0,1.0
mu[19780],-0.013,0.046,-0.101,0.071,0.0,0.001,14746.0,5534.0,1.0
mu[19781],-0.019,0.045,-0.107,0.062,0.0,0.001,13918.0,6519.0,1.0
mu[19782],-0.079,0.045,-0.162,0.008,0.0,0.001,13533.0,6133.0,1.0
mu[19783],0.015,0.052,-0.085,0.109,0.0,0.001,15588.0,5836.0,1.0
mu[19784],0.043,0.046,-0.048,0.125,0.0,0.001,17900.0,5902.0,1.0
mu[19785],-0.016,0.045,-0.102,0.07,0.0,0.001,17441.0,5687.0,1.0
mu[19786],0.022,0.045,-0.062,0.106,0.0,0.001,14569.0,5942.0,1.0
mu[19787],-0.041,0.045,-0.126,0.042,0.0,0.001,16524.0,5743.0,1.0
mu[19788],0.09,0.045,0.003,0.171,0.0,0.001,19197.0,6533.0,1.0
mu[19789],-0.069,0.046,-0.153,0.018,0.0,0.001,17709.0,6110.0,1.0
mu[19790],-0.109,0.044,-0.192,-0.025,0.0,0.001,14080.0,6229.0,1.0
mu[19791],-0.003,0.045,-0.087,0.082,0.0,0.001,13916.0,5703.0,1.0
mu[19792],-0.11,0.045,-0.195,-0.027,0.0,0.001,14287.0,5707.0,1.0
mu[19793],-0.043,0.052,-0.137,0.058,0.0,0.001,13838.0,6480.0,1.0
mu[19794],-0.044,0.044,-0.125,0.039,0.0,0.001,13965.0,6660.0,1.0
mu[19795],-0.175,0.045,-0.261,-0.091,0.0,0.001,14148.0,6263.0,1.0
mu[19796],0.228,0.046,0.142,0.313,0.0,0.001,17904.0,5248.0,1.0
mu[19797],-0.03,0.046,-0.117,0.055,0.0,0.001,15377.0,6183.0,1.0
mu[19798],-0.031,0.045,-0.113,0.054,0.0,0.001,14174.0,5969.0,1.0
mu[19799],-0.109,0.046,-0.199,-0.027,0.0,0.001,16396.0,5956.0,1.0
mu[19800],-0.099,0.045,-0.183,-0.013,0.0,0.001,18762.0,6131.0,1.0
mu[19801],-0.069,0.046,-0.152,0.021,0.0,0.001,14320.0,5698.0,1.0
mu[19802],-0.06,0.046,-0.148,0.024,0.0,0.001,17953.0,5890.0,1.0
mu[19803],-0.14,0.053,-0.238,-0.042,0.0,0.001,14628.0,5962.0,1.0
mu[19804],0.023,0.046,-0.06,0.112,0.0,0.001,13356.0,5571.0,1.0
mu[19805],-0.092,0.044,-0.174,-0.011,0.0,0.001,14206.0,5342.0,1.0
mu[19806],-0.111,0.046,-0.199,-0.027,0.0,0.001,17507.0,5981.0,1.0
mu[19807],-0.137,0.044,-0.222,-0.055,0.0,0.001,13238.0,6227.0,1.0
mu[19808],-0.073,0.045,-0.154,0.014,0.0,0.001,13921.0,5956.0,1.0
mu[19809],0.023,0.046,-0.063,0.108,0.0,0.001,15572.0,5535.0,1.0
mu[19810],0.031,0.045,-0.056,0.113,0.0,0.001,14523.0,6357.0,1.0
mu[19811],-0.143,0.045,-0.229,-0.06,0.0,0.001,13709.0,5554.0,1.0
mu[19812],-0.052,0.046,-0.138,0.034,0.0,0.001,16603.0,5799.0,1.0
mu[19813],0.021,0.045,-0.066,0.105,0.0,0.001,16459.0,5993.0,1.0
mu[19814],-0.038,0.052,-0.141,0.058,0.0,0.001,14847.0,5975.0,1.0
mu[19815],-0.05,0.046,-0.133,0.037,0.0,0.001,13931.0,6115.0,1.0
mu[19816],-0.074,0.045,-0.158,0.012,0.0,0.001,16333.0,6328.0,1.0
mu[19817],-0.013,0.046,-0.101,0.072,0.0,0.001,16800.0,6257.0,1.0
mu[19818],-0.086,0.045,-0.169,0.002,0.0,0.001,14614.0,6026.0,1.0
mu[19819],-0.13,0.046,-0.218,-0.045,0.0,0.001,15871.0,5852.0,1.0
mu[19820],-0.064,0.045,-0.155,0.017,0.0,0.001,16172.0,5599.0,1.0
mu[19821],-0.095,0.046,-0.18,-0.008,0.0,0.001,16259.0,5372.0,1.0
mu[19822],-0.017,0.046,-0.104,0.07,0.0,0.001,16006.0,5869.0,1.0
mu[19823],-0.133,0.046,-0.217,-0.046,0.0,0.001,16471.0,6556.0,1.0
mu[19824],0.062,0.052,-0.036,0.157,0.0,0.001,14567.0,5695.0,1.0
mu[19825],-0.001,0.046,-0.089,0.082,0.0,0.001,16201.0,5876.0,1.0
mu[19826],-0.104,0.045,-0.19,-0.02,0.0,0.001,15750.0,6116.0,1.0
mu[19827],0.104,0.047,0.012,0.188,0.0,0.001,17210.0,6036.0,1.0
mu[19828],-0.085,0.045,-0.174,-0.004,0.0,0.001,16466.0,5860.0,1.0
mu[19829],-0.138,0.045,-0.221,-0.051,0.0,0.001,15097.0,5706.0,1.0
mu[19830],-0.023,0.052,-0.124,0.074,0.0,0.001,14750.0,5907.0,1.0
mu[19831],-0.049,0.045,-0.134,0.037,0.0,0.001,14190.0,5737.0,1.0
mu[19832],-0.069,0.046,-0.156,0.016,0.0,0.001,16245.0,5814.0,1.0
mu[19833],0.157,0.046,0.07,0.243,0.0,0.001,15850.0,6054.0,1.0
mu[19834],0.091,0.046,0.01,0.183,0.0,0.001,14356.0,5848.0,1.0
mu[19835],0.093,0.052,-0.005,0.191,0.0,0.001,14942.0,6444.0,1.0
mu[19836],0.007,0.046,-0.076,0.099,0.0,0.001,16529.0,5562.0,1.0
mu[19837],-0.125,0.044,-0.207,-0.04,0.0,0.001,15676.0,5645.0,1.0
mu[19838],-0.017,0.053,-0.116,0.082,0.0,0.001,14932.0,6454.0,1.0
mu[19839],-0.123,0.045,-0.206,-0.037,0.0,0.001,17279.0,6431.0,1.0
mu[19840],-0.09,0.045,-0.175,-0.003,0.0,0.001,15866.0,6327.0,1.0
mu[19841],0.093,0.045,0.004,0.175,0.0,0.001,16270.0,6160.0,1.0
mu[19842],-0.059,0.051,-0.154,0.039,0.0,0.001,14432.0,6425.0,1.0
mu[19843],-0.059,0.045,-0.146,0.026,0.0,0.001,16405.0,6022.0,1.0
mu[19844],-0.084,0.045,-0.17,-0.001,0.0,0.001,14995.0,5685.0,1.0
mu[19845],0.056,0.045,-0.033,0.138,0.0,0.001,16132.0,5741.0,1.0
mu[19846],0.01,0.046,-0.076,0.096,0.0,0.001,14809.0,5822.0,1.0
mu[19847],0.017,0.045,-0.067,0.099,0.0,0.001,15945.0,5956.0,1.0
mu[19848],-0.028,0.045,-0.118,0.054,0.0,0.001,15983.0,6442.0,1.0
mu[19849],0.092,0.045,0.009,0.178,0.0,0.001,15725.0,5718.0,1.0
mu[19850],-0.086,0.045,-0.173,-0.005,0.0,0.001,15919.0,5684.0,1.0
mu[19851],0.296,0.045,0.214,0.38,0.0,0.001,15264.0,6133.0,1.0
mu[19852],-0.081,0.045,-0.16,0.01,0.0,0.001,15580.0,5493.0,1.0
mu[19853],-0.049,0.052,-0.148,0.047,0.0,0.001,14445.0,6134.0,1.0
mu[19854],-0.102,0.044,-0.184,-0.018,0.0,0.001,15465.0,5762.0,1.0
mu[19855],-0.07,0.045,-0.158,0.013,0.0,0.001,16087.0,5764.0,1.0
mu[19856],-0.094,0.045,-0.18,-0.01,0.0,0.001,15531.0,5519.0,1.0
mu[19857],0.209,0.052,0.112,0.308,0.0,0.001,14897.0,5859.0,1.0
mu[19858],-0.041,0.044,-0.119,0.049,0.0,0.001,13934.0,6050.0,1.0
mu[19859],-0.079,0.046,-0.165,0.008,0.0,0.001,16602.0,6130.0,1.0
mu[19860],-0.11,0.046,-0.201,-0.027,0.0,0.001,17909.0,5839.0,1.0
mu[19861],-0.12,0.046,-0.202,-0.03,0.0,0.001,16051.0,5924.0,1.0
mu[19862],-0.096,0.046,-0.178,-0.005,0.0,0.001,15977.0,5460.0,1.0
mu[19863],0.027,0.053,-0.07,0.125,0.0,0.001,15002.0,6508.0,1.0
mu[19864],-0.155,0.046,-0.241,-0.07,0.0,0.001,16212.0,5456.0,1.0
mu[19865],-0.058,0.045,-0.143,0.028,0.0,0.001,16809.0,5594.0,1.0
mu[19866],0.3,0.046,0.21,0.383,0.0,0.001,15438.0,6400.0,1.0
mu[19867],-0.126,0.045,-0.21,-0.04,0.0,0.001,15785.0,5457.0,1.0
mu[19868],0.093,0.045,0.009,0.176,0.0,0.001,17087.0,6656.0,1.0
mu[19869],-0.063,0.045,-0.153,0.018,0.0,0.001,16243.0,5635.0,1.0
mu[19870],-0.11,0.045,-0.194,-0.024,0.0,0.001,14484.0,5746.0,1.0
mu[19871],-0.162,0.045,-0.247,-0.081,0.0,0.001,15488.0,6179.0,1.0
mu[19872],-0.167,0.045,-0.252,-0.084,0.0,0.001,16755.0,6148.0,1.0
mu[19873],-0.153,0.045,-0.236,-0.071,0.0,0.001,14709.0,5750.0,1.0
mu[19874],-0.02,0.051,-0.119,0.078,0.0,0.001,14257.0,6276.0,1.0
mu[19875],-0.037,0.045,-0.125,0.043,0.0,0.001,14833.0,5993.0,1.0
mu[19876],0.047,0.052,-0.048,0.148,0.0,0.001,14407.0,6309.0,1.0
mu[19877],-0.083,0.045,-0.168,-0.001,0.0,0.001,15588.0,6167.0,1.0
mu[19878],0.091,0.046,0.005,0.174,0.0,0.001,15955.0,5788.0,1.0
mu[19879],-0.024,0.046,-0.11,0.064,0.0,0.001,16926.0,5614.0,1.0
mu[19880],0.127,0.046,0.043,0.214,0.0,0.001,15488.0,5643.0,1.0
mu[19881],-0.036,0.045,-0.117,0.056,0.0,0.001,16155.0,5667.0,1.0
mu[19882],-0.183,0.046,-0.262,-0.09,0.0,0.001,17011.0,6169.0,1.0
mu[19883],0.122,0.052,0.022,0.219,0.0,0.001,15916.0,6436.0,1.0
mu[19884],0.022,0.045,-0.06,0.107,0.0,0.001,15183.0,6309.0,1.0
mu[19885],-0.1,0.045,-0.185,-0.016,0.0,0.001,14637.0,6102.0,1.0
mu[19886],-0.071,0.045,-0.156,0.015,0.0,0.001,17386.0,5950.0,1.0
mu[19887],-0.027,0.045,-0.109,0.06,0.0,0.001,17133.0,5755.0,1.0
mu[19888],-0.047,0.045,-0.132,0.036,0.0,0.001,15009.0,6194.0,1.0
mu[19889],-0.042,0.046,-0.126,0.047,0.0,0.001,15817.0,6039.0,1.0
mu[19890],-0.012,0.045,-0.098,0.071,0.0,0.001,15062.0,5501.0,1.0
mu[19891],-0.033,0.045,-0.118,0.051,0.0,0.001,16856.0,6155.0,1.0
mu[19892],-0.033,0.046,-0.12,0.051,0.0,0.001,15458.0,6561.0,1.0
mu[19893],0.023,0.045,-0.06,0.109,0.0,0.001,14726.0,6304.0,1.0
mu[19894],0.049,0.046,-0.035,0.135,0.0,0.001,15418.0,6086.0,1.0
mu[19895],-0.104,0.045,-0.184,-0.018,0.0,0.001,16527.0,6219.0,1.0
mu[19896],-0.024,0.052,-0.122,0.071,0.0,0.001,13713.0,5855.0,1.0
mu[19897],0.03,0.051,-0.066,0.128,0.0,0.001,14387.0,6556.0,1.0
mu[19898],-0.011,0.046,-0.094,0.077,0.0,0.001,16397.0,5903.0,1.0
mu[19899],0.169,0.045,0.085,0.252,0.0,0.001,15062.0,5081.0,1.0
mu[19900],0.329,0.046,0.243,0.414,0.0,0.001,14327.0,6343.0,1.0
mu[19901],0.083,0.046,-0.003,0.168,0.0,0.001,15409.0,5826.0,1.0
mu[19902],-0.02,0.046,-0.109,0.064,0.0,0.001,14827.0,5448.0,1.0
mu[19903],-0.024,0.044,-0.107,0.057,0.0,0.001,15113.0,6184.0,1.0
mu[19904],0.046,0.052,-0.048,0.146,0.0,0.001,14227.0,6542.0,1.0
mu[19905],-0.056,0.046,-0.143,0.029,0.0,0.001,16515.0,5979.0,1.0
mu[19906],-0.075,0.045,-0.161,0.008,0.0,0.001,14316.0,5777.0,1.0
mu[19907],-0.022,0.045,-0.107,0.063,0.0,0.001,16433.0,5578.0,1.0
mu[19908],-0.027,0.046,-0.113,0.057,0.0,0.001,15794.0,6407.0,1.0
mu[19909],-0.088,0.046,-0.173,-0.003,0.0,0.001,15726.0,5824.0,1.0
mu[19910],0.017,0.052,-0.076,0.118,0.0,0.001,14833.0,6715.0,1.0
mu[19911],0.033,0.045,-0.053,0.116,0.0,0.001,17350.0,5312.0,1.0
mu[19912],-0.026,0.045,-0.116,0.053,0.0,0.001,15806.0,5890.0,1.0
mu[19913],0.014,0.045,-0.075,0.096,0.0,0.001,16738.0,5602.0,1.0
mu[19914],-0.051,0.045,-0.137,0.031,0.0,0.001,15014.0,5862.0,1.0
mu[19915],0.08,0.046,-0.009,0.163,0.0,0.001,16713.0,5818.0,1.0
mu[19916],-0.079,0.045,-0.162,0.006,0.0,0.001,15361.0,5922.0,1.0
mu[19917],-0.118,0.045,-0.205,-0.036,0.0,0.001,14811.0,6237.0,1.0
mu[19918],-0.012,0.045,-0.102,0.068,0.0,0.001,15540.0,6282.0,1.0
mu[19919],-0.119,0.045,-0.204,-0.035,0.0,0.001,17127.0,5912.0,1.0
mu[19920],-0.041,0.052,-0.136,0.063,0.0,0.001,15669.0,6236.0,1.0
mu[19921],-0.053,0.045,-0.138,0.032,0.0,0.001,15726.0,5804.0,1.0
mu[19922],-0.184,0.045,-0.269,-0.099,0.0,0.001,15575.0,6181.0,1.0
mu[19923],0.218,0.046,0.131,0.302,0.0,0.001,14939.0,5775.0,1.0
mu[19924],-0.039,0.045,-0.123,0.045,0.0,0.001,15968.0,5757.0,1.0
mu[19925],-0.039,0.045,-0.121,0.048,0.0,0.001,16564.0,5551.0,1.0
mu[19926],-0.119,0.046,-0.206,-0.036,0.0,0.001,15028.0,5510.0,1.0
mu[19927],-0.109,0.045,-0.198,-0.028,0.0,0.001,16612.0,5187.0,1.0
mu[19928],-0.078,0.045,-0.164,0.004,0.0,0.001,16895.0,6522.0,1.0
mu[19929],-0.07,0.046,-0.157,0.017,0.0,0.001,16506.0,5734.0,1.0
mu[19930],-0.137,0.052,-0.234,-0.039,0.0,0.001,14745.0,5859.0,1.0
mu[19931],0.014,0.045,-0.066,0.101,0.0,0.001,15156.0,6035.0,1.0
mu[19932],-0.1,0.045,-0.183,-0.016,0.0,0.001,17612.0,5977.0,1.0
mu[19933],-0.121,0.046,-0.208,-0.038,0.0,0.001,15806.0,5461.0,1.0
mu[19934],-0.146,0.045,-0.224,-0.058,0.0,0.001,15343.0,5453.0,1.0
mu[19935],-0.082,0.044,-0.167,0.001,0.0,0.001,15325.0,6214.0,1.0
mu[19936],0.015,0.046,-0.07,0.1,0.0,0.001,16903.0,6331.0,1.0
mu[19937],0.022,0.045,-0.061,0.107,0.0,0.001,16357.0,5964.0,1.0
mu[19938],-0.151,0.045,-0.237,-0.068,0.0,0.001,16888.0,6109.0,1.0
mu[19939],0.039,0.054,-0.066,0.138,0.001,0.001,10442.0,7077.0,1.0
mu[19940],0.112,0.054,0.004,0.21,0.001,0.001,9995.0,7332.0,1.0
mu[19941],-0.212,0.072,-0.349,-0.079,0.001,0.001,14420.0,6417.0,1.0
mu[19942],-0.08,0.053,-0.174,0.027,0.001,0.001,11424.0,6577.0,1.0
mu[19943],-0.104,0.053,-0.203,-0.002,0.0,0.001,11663.0,6205.0,1.0
mu[19944],0.078,0.055,-0.022,0.186,0.001,0.001,9938.0,7101.0,1.0
mu[19945],0.005,0.055,-0.096,0.108,0.001,0.001,9975.0,7207.0,1.0
mu[19946],-0.039,0.054,-0.144,0.059,0.001,0.001,9756.0,6956.0,1.0
mu[19947],-0.095,0.054,-0.189,0.013,0.0,0.001,12290.0,6526.0,1.0
mu[19948],-0.125,0.054,-0.228,-0.023,0.0,0.001,12135.0,6391.0,1.0
mu[19949],0.074,0.055,-0.026,0.177,0.001,0.001,10204.0,6576.0,1.0
mu[19950],-0.042,0.055,-0.146,0.059,0.001,0.001,10296.0,7053.0,1.0
mu[19951],-0.112,0.072,-0.242,0.032,0.001,0.001,14092.0,6580.0,1.0
mu[19952],0.09,0.055,-0.013,0.193,0.001,0.001,10182.0,7274.0,1.0
mu[19953],-0.013,0.055,-0.114,0.089,0.001,0.001,10520.0,7333.0,1.0
mu[19954],0.195,0.055,0.087,0.293,0.001,0.001,10499.0,7063.0,1.0
mu[19955],0.006,0.055,-0.098,0.105,0.001,0.001,9792.0,6720.0,1.0
mu[19956],-0.168,0.053,-0.268,-0.068,0.0,0.001,12478.0,6379.0,1.0
mu[19957],-0.197,0.071,-0.331,-0.064,0.001,0.001,14492.0,6801.0,1.0
mu[19958],-0.08,0.053,-0.18,0.02,0.0,0.001,11667.0,6532.0,1.0
mu[19959],0.022,0.055,-0.079,0.125,0.001,0.001,10653.0,7269.0,1.0
mu[19960],0.248,0.055,0.148,0.356,0.001,0.001,10440.0,7179.0,1.0
mu[19961],0.182,0.055,0.078,0.284,0.001,0.001,10204.0,7413.0,1.0
mu[19962],-0.081,0.071,-0.219,0.047,0.001,0.001,14601.0,7139.0,1.0
mu[19963],0.098,0.055,-0.01,0.198,0.001,0.001,10798.0,7300.0,1.0
mu[19964],-0.034,0.054,-0.139,0.064,0.001,0.001,10130.0,7121.0,1.0
mu[19965],-0.192,0.072,-0.327,-0.056,0.001,0.001,13976.0,7048.0,1.0
mu[19966],-0.032,0.054,-0.134,0.07,0.001,0.001,10298.0,6746.0,1.0
mu[19967],0.001,0.055,-0.098,0.109,0.001,0.001,10196.0,7236.0,1.0
mu[19968],0.184,0.055,0.08,0.287,0.001,0.001,10604.0,7140.0,1.0
mu[19969],-0.233,0.072,-0.364,-0.097,0.001,0.001,14482.0,7367.0,1.0
mu[19970],-0.089,0.054,-0.185,0.017,0.0,0.001,12461.0,6279.0,1.0
mu[19971],-0.114,0.053,-0.217,-0.014,0.0,0.001,11954.0,6189.0,1.0
mu[19972],0.147,0.054,0.047,0.251,0.001,0.001,10212.0,7401.0,1.0
mu[19973],0.101,0.055,0.001,0.206,0.001,0.001,10826.0,7146.0,1.0
mu[19974],-0.013,0.054,-0.112,0.088,0.0,0.001,12492.0,6708.0,1.0
mu[19975],-0.058,0.053,-0.157,0.045,0.0,0.001,11927.0,6051.0,1.0
mu[19976],0.062,0.053,-0.032,0.166,0.0,0.001,11634.0,6487.0,1.0
mu[19977],-0.117,0.054,-0.216,-0.014,0.0,0.001,12321.0,6598.0,1.0
mu[19978],0.387,0.055,0.282,0.488,0.001,0.001,10057.0,7088.0,1.0
mu[19979],0.01,0.055,-0.096,0.113,0.001,0.001,10597.0,7125.0,1.0
mu[19980],-0.223,0.072,-0.363,-0.095,0.001,0.001,14332.0,7133.0,1.0
mu[19981],-0.132,0.053,-0.232,-0.032,0.0,0.001,11639.0,6076.0,1.0
mu[19982],0.021,0.054,-0.079,0.127,0.001,0.001,10350.0,6807.0,1.0
mu[19983],-0.124,0.053,-0.221,-0.021,0.0,0.001,11612.0,5759.0,1.0
mu[19984],0.035,0.071,-0.101,0.168,0.001,0.001,14245.0,7384.0,1.0
mu[19985],0.05,0.054,-0.052,0.154,0.001,0.001,9751.0,6809.0,1.0
mu[19986],0.012,0.055,-0.088,0.115,0.001,0.001,10259.0,7515.0,1.0
mu[19987],-0.019,0.055,-0.127,0.081,0.001,0.001,10990.0,7269.0,1.0
mu[19988],-0.15,0.054,-0.251,-0.05,0.0,0.001,11989.0,6178.0,1.0
mu[19989],-0.126,0.054,-0.229,-0.026,0.0,0.001,12320.0,6065.0,1.0
mu[19990],-0.147,0.072,-0.282,-0.011,0.001,0.001,14786.0,6808.0,1.0
mu[19991],-0.064,0.055,-0.17,0.034,0.001,0.001,10447.0,6838.0,1.0
mu[19992],0.033,0.055,-0.07,0.135,0.001,0.001,10084.0,6856.0,1.0
mu[19993],0.391,0.055,0.288,0.494,0.001,0.001,9866.0,7122.0,1.0
mu[19994],-0.156,0.053,-0.253,-0.056,0.0,0.001,12435.0,6066.0,1.0
mu[19995],0.063,0.054,-0.039,0.164,0.0,0.001,12265.0,5529.0,1.0
mu[19996],0.028,0.055,-0.078,0.127,0.001,0.001,10361.0,7385.0,1.0
mu[19997],-0.14,0.054,-0.243,-0.042,0.0,0.001,11602.0,6283.0,1.0
mu[19998],-0.192,0.053,-0.294,-0.091,0.0,0.001,12314.0,6893.0,1.0
mu[19999],-0.076,0.054,-0.179,0.024,0.001,0.001,10679.0,7498.0,1.0
mu[20000],-0.183,0.054,-0.28,-0.077,0.0,0.001,12050.0,6404.0,1.0
mu[20001],-0.194,0.071,-0.328,-0.061,0.001,0.001,14590.0,6986.0,1.0
mu[20002],-0.067,0.053,-0.167,0.033,0.0,0.001,11731.0,6350.0,1.0
mu[20003],-0.128,0.072,-0.266,0.004,0.001,0.001,14422.0,7363.0,1.0
mu[20004],0.008,0.055,-0.097,0.108,0.001,0.001,10524.0,7034.0,1.0
mu[20005],0.182,0.054,0.08,0.284,0.001,0.001,10253.0,6943.0,1.0
mu[20006],0.067,0.055,-0.037,0.167,0.001,0.001,10226.0,6491.0,1.0
mu[20007],0.218,0.055,0.117,0.323,0.001,0.001,10200.0,6758.0,1.0
mu[20008],0.055,0.055,-0.053,0.154,0.001,0.001,10447.0,6925.0,1.0
mu[20009],-0.092,0.054,-0.193,0.009,0.001,0.001,10598.0,7255.0,1.0
mu[20010],-0.052,0.071,-0.19,0.078,0.001,0.001,14852.0,7111.0,1.0
mu[20011],-0.008,0.053,-0.108,0.089,0.0,0.001,11474.0,6169.0,1.0
mu[20012],-0.13,0.054,-0.23,-0.029,0.001,0.001,11381.0,6663.0,1.0
mu[20013],0.02,0.055,-0.084,0.121,0.001,0.001,10794.0,6825.0,1.0
mu[20014],0.064,0.054,-0.035,0.168,0.001,0.001,10530.0,7173.0,1.0
mu[20015],0.044,0.054,-0.057,0.147,0.001,0.001,10086.0,6704.0,1.0
mu[20016],0.049,0.055,-0.057,0.15,0.001,0.001,10107.0,7068.0,1.0
mu[20017],-0.043,0.054,-0.138,0.061,0.0,0.001,11920.0,5948.0,1.0
mu[20018],0.058,0.054,-0.045,0.159,0.001,0.001,10748.0,6834.0,1.0
mu[20019],-0.063,0.053,-0.159,0.041,0.0,0.001,11565.0,6374.0,1.0
mu[20020],-0.008,0.054,-0.105,0.098,0.0,0.001,12620.0,6544.0,1.0
mu[20021],0.14,0.055,0.035,0.242,0.001,0.001,9969.0,6684.0,1.0
mu[20022],-0.134,0.054,-0.23,-0.028,0.0,0.001,12039.0,6691.0,1.0
mu[20023],-0.198,0.071,-0.337,-0.066,0.001,0.001,13736.0,7508.0,1.0
mu[20024],-0.144,0.072,-0.287,-0.017,0.001,0.001,14788.0,7208.0,1.0
mu[20025],-0.041,0.053,-0.147,0.054,0.0,0.001,12108.0,6794.0,1.0
mu[20026],0.139,0.054,0.039,0.243,0.001,0.001,11653.0,6353.0,1.0
mu[20027],0.42,0.054,0.318,0.523,0.001,0.001,9790.0,7028.0,1.0
