sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13
74,-0.2949744222512716,-0.16503877660804436,0.12827625229576958,0.08375432027301231,0.017677901477362028,0.2604289340527228,-0.1675755532944005,-0.04809155948418919,0.15987568586213768,0.09379330754917169,0.04229111129532606,-0.08854126774723511,0.046146179321146175,0.20761564123868886
75,-0.3562807695020434,-0.2777802539289592,0.1363844235121691,0.08671568011972844,0.030230954691793762,0.306267448356615,-0.04710519040198064,-0.006755547605779916,0.1610686651650042,0.10771523886247096,0.026500136247261066,-0.11690854751454559,0.0406614275366731,0.1731975756273798
76,-0.3184845168374486,-0.17071606003923537,0.12535950194517706,0.07996529953194753,0.013254875938785398,0.08991987874833532,-0.04031255193685977,-6.008709616333792e-05,0.30396851247661383,0.12292457372358843,0.04028519655675116,-0.10753898426728865,0.036673849918763914,0.19819008531194215
77,-0.2813709688099657,0.17668526432131523,0.14240740201313917,0.11157037351497508,-0.036276759435261534,0.3081264343470215,0.11044077049918277,-0.04420024756031606,0.16924051722986672,0.09652488400074324,0.06309791292980167,-0.11340307160147103,0.04958558713189583,0.19745799034189818
78,-0.30894027519829653,0.2215219581604579,0.14559505795501054,0.11297371852076718,-0.031811246707941984,0.34035362888891474,0.022026712575884566,0.027928876760631167,0.07013051013472578,0.09074887854202798,0.05886048189923315,-0.10923379649845914,0.05358864845299769,0.2160331696881048
79,-0.33161549499413234,-0.05025266274873773,0.10806237108221987,0.07096223957569268,0.03634095649236484,0.07774991841208431,0.00738738808152413,-0.04390410543140858,0.17591905861793317,0.11956845202363212,0.007692018847594154,-0.08613169780163489,0.03823391635371854,0.034265668980020564
80,-0.2734555071618801,-0.04906421366530357,0.09131782745350905,0.10759905747758028,0.03345763862472853,0.24184999507535507,-0.12266340563347591,0.007220111997776086,0.16311328598386068,0.08050807339793356,0.03354829832890298,-0.11975511475475939,0.053353729164993924,0.21016294064529428
81,-0.27477364340663085,0.06928475408296358,0.09411038621046491,0.13696630263424675,0.02112975835974098,0.03477616382080058,-0.0005126534310243931,0.008807764883392634,0.2095818964063824,0.13544336002496266,0.033852676786778516,-0.05443749173462343,0.049567502992901545,0.12424120893014898
82,-0.34545991650583513,-0.059964650437329924,0.13241616075813936,0.06931625023745934,0.06020926720054897,0.2804434541393759,0.04708107143344846,-0.0645310175381385,-0.10771654107467293,0.11639640444099035,0.04649731805143391,-0.0259963017442508,0.03898523379154207,0.20441349348376667
83,-0.15432109615043754,-0.015082659063967219,0.0975043821548302,0.10098870079886886,0.010189264913746074,-0.08677710104700681,-0.06618463144438662,0.13168632640140898,0.24041168998455997,0.10566638170658728,0.03690776485913868,-0.22208375270919756,0.05440329190568423,0.057987708504629795
84,-0.23464982721212296,-0.023445564623811352,0.12682576637601023,0.09388252396885599,0.003828643533241609,0.06901512602947732,-0.05316613746173695,0.07347879446614182,0.2566228423404213,0.09935232590375534,0.03317355535462211,-0.17388336760518452,0.032637945878248274,0.041749224419705515
85,-0.17775871439633864,-0.054580473053713156,0.10102487653443185,0.10388486877761222,0.020943883225130272,0.13101573576676723,0.013322335008687607,-0.01933545859459346,0.30942464162485445,0.12221621574741827,0.006264118246563234,-0.20312588494412195,0.042574509218933666,0.14545421125875668
86,-0.3364837106524311,-0.02557174053043032,0.11598535677890232,0.06975141271139249,0.012504319814207852,0.2772911485960941,-0.05367995633745732,-0.08730295641833326,0.05832092655009273,0.10457348665931071,0.04225922872015035,-0.145712829840328,0.034462883155061595,0.10446176608640158
87,-0.1889450921265839,0.05961793293015596,0.14974619109533474,0.11922654647703199,0.028836869222575015,0.15236951456384865,-0.10389510613913686,-0.06350250637923283,0.24768355661425398,0.11072843487676849,0.018249778877548514,-0.10689116140453318,0.05004623510683672,0.13900460718751553
88,-0.3381578233568101,-0.00581328740132979,0.12027110021680908,0.060787829560847634,0.01187522526067661,0.2625260940465076,0.08966785756856914,0.013007276051490706,0.13176424482652224,0.09455827868177547,0.019384129521834836,-0.19344769371439535,0.05192146169241723,0.10787609213198253
89,-0.4153612886923972,-0.0023078209676297167,0.13714672807358896,0.08949728809174554,-0.01854437448413667,0.31405341729931197,0.02357532244925165,0.058971481566523425,0.055357137842818906,0.10319592566874151,0.02789137418724086,-0.18887382723624282,0.026141671388180698,0.07999219721346891
90,-0.37999484025794583,0.0005213823110247113,0.15146703895992503,0.10404822416612888,-0.002085577510126896,0.21149714375274525,0.1105177008213632,0.07782402163288753,0.07882221119635345,0.09873839835549178,0.030469423957310584,-0.24233298048021212,0.03777948835493006,0.049604073829512
91,-0.37770933537434004,-0.025908023189753188,0.13403941730951868,0.07505412983121919,-0.0029088364208050364,0.2948164546677134,0.23929569182293065,0.2438865571800395,0.0695379079063267,0.09707019783253625,0.03434660573273176,-0.24514834237852362,0.040771580408434975,0.08999763505385236
92,-0.2967139814020083,0.0015600521117074143,0.15088516952476522,0.11267652125439352,-0.01571157786662525,0.06852504350226471,0.21659495736812426,-0.1420682028236928,0.14936549839446756,0.11476085559874764,0.035886226646940494,-0.050954151057570764,0.03917988930847668,0.16890191627739976
93,-0.31979701713834674,0.07855779023993899,0.11159517328121964,0.07089731377481619,0.008985574204881734,-0.004570775616157376,-0.08641536041538486,-0.14384895154615554,0.15106071069853078,0.10004611887230261,0.010977617847390014,-0.1505459758102397,0.048981215922266785,0.046287907579675644
94,-0.3454989786362583,0.07037535175422698,0.1166091039677931,0.06587811220979649,0.010952385046287646,-0.005416934207251044,-0.0574799387285388,-0.17715669066181006,0.22997290106130197,0.10014977690946396,0.015321954705163263,-0.15107174952221547,0.047299651459247374,0.04823337297057244
95,-0.25189096650846915,0.09112329895262465,0.15463926802740055,0.11223412264061594,0.02923913441585224,0.0761502325586568,-0.11941758883900766,-0.04650345404618605,0.1947900879895414,0.11267745806265622,0.019068869168215284,-0.10361316972192994,0.04665047219247783,0.05116141432995717
96,-0.35888611807550563,-0.11814853066180991,0.11538854438598573,0.0751676732016364,0.00465701995636788,0.3237959345174461,-0.00020676076961428434,0.33178411125723495,0.36997338333943053,0.08410088156769066,0.030041053207986803,-0.21982592023886402,0.03648574137342267,0.14809353590557214
97,-0.260569303590452,-0.002966361484186806,0.1307115236484485,0.10523826707197075,0.006726074523347893,-0.2139204783505706,-0.049523927878001237,-0.2826519758238045,0.15266862417846172,0.11473696298210946,0.04837580691915929,-0.033210976607455506,0.04156803329318556,0.04143304063397815
98,-0.3242141194749591,-0.11518582085696441,0.1242327255212326,0.08626643910680988,0.0005454888061712808,0.06400908827916577,-0.011875451933780357,-0.028143899808404076,0.23305334983127374,0.09951611709527476,0.025535794442955836,-0.09860772494714504,0.039457656340212685,0.12903643334385112
99,-0.4021263214785693,0.005539081730120076,0.12414258255276368,0.09436963724596396,-0.026281206070579544,-0.0659790546123399,0.06440791150354222,-0.15297015142903247,0.19058924333187832,0.07777915534690961,0.052702136509797784,-0.14393903369932978,0.04142456880317609,0.1364566827429027
100,-0.2846369961121297,0.08311131980509838,0.12760385909839736,0.07910082108241487,0.010811718946703382,0.0523981284142646,0.014992537546430674,0.34021429492833655,0.19164181665804675,0.07163134998147094,0.05782730424455383,-0.06115069876495936,0.026994078800262382,0.04635377118896879
101,-0.3476829836490416,-0.07247654921766852,0.1292830598131021,0.11536196090826098,0.033644522140403366,0.2568029906506082,-0.05023268788761767,0.07408175334946379,0.1889111624459157,0.09881204158629672,0.040076694116828876,-0.1278153676122775,0.05246884154243162,0.22987712504665958
102,-0.25905891428897226,-0.041404625184911455,0.1333132112494657,0.0809319340770913,-0.012580682682291325,0.27894519240642435,-0.05643912485245107,-0.06497198774114882,0.2956774306950084,0.10043266841799092,0.05474893156196409,-0.028372171947169393,0.04372705359836969,0.16332326144531048
