sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13
67,-0.0795545047108917,0.037396703152151385,-1.0173108507811115,0.012213615001215192,0.003224140104645664,0.2346017129917934,-0.24813099096384475,-0.06695652441212763,0.006842546874031342,0.03729241337567731,0.027723577861881538,-0.0034188893991576874,-0.13088584170786113,-0.1345302966505082
68,-0.06682119000977799,0.18468883902586783,-0.6002515305405262,-0.03968750147199396,0.020888102279073714,0.23869028593441252,0.11486088969519623,-0.11044942633888397,-0.012809492022819655,0.10729484967896255,0.07315925156574922,0.039800326919033374,0.5346495994263095,0.06708540838264448
69,-0.19384952268759903,0.048708623014849406,-0.0894275008503409,-0.006157625155343183,-0.017664396765124435,0.16054259526352313,0.2603177565144162,-0.057401522444759434,-0.014699162836912173,-0.14342477389352778,-0.27635927032174107,-0.03458163868570301,0.4153614980507242,-0.008068701922839603
70,-0.17457821020923348,0.025409809343781578,-1.0274538744239932,-0.012997257388917022,0.029115805730455316,0.43730326359532923,-0.347611303321008,-0.12992900312647931,-0.01053856772253467,0.0720183590408039,-0.09276844316400619,0.05639335477287398,-0.5721120405076354,-0.039176534212896824
71,0.3917787981359977,0.04212519812995395,1.0122160202752237,-0.009237163370293414,0.018888050091231033,0.028020125754147668,-0.3324061733435496,-0.06183890500736115,-0.0334710034658307,0.054271837287829916,-0.40998907311632443,-0.048877832328984405,0.46013206339934093,0.025988065710648517
72,0.331207136823556,0.1171088508085623,-0.11757944128096766,-0.012974790223750587,0.010421393384091968,0.606073042737632,-0.15541431447853846,-0.08772669280949968,-0.004888588892892856,0.008810464896330306,-0.06789893875781398,0.058075118853493854,-1.1520972894923485,-0.03726829260047784
73,-0.7097031975755432,0.09803711329912564,0.4058471030287131,0.00410961881267638,0.0032979912494582857,0.3134157356081906,0.3417103026745889,-0.06932596796387212,-0.008231197186789888,0.0744184826631008,-0.10988214378146066,-0.01739837404852985,2.9549931368776106,0.060876972950047986
74,0.07063896733164049,0.059842590207950255,0.009111902009614332,-0.022376115013479927,0.04216459651122842,-0.13183439129950808,-0.3922056892566934,-0.09503469208378407,-0.027060205056592235,0.079604374902863,-0.29316883517899195,0.02800827885233638,0.0428963069150603,-0.052144562153984386
75,-0.06687938542554811,0.04991971886220855,-0.3337226888872877,-0.0406656480399985,-0.005254583599374871,-0.2318177216905392,-0.31978027073959847,-0.03891175884815432,-0.007952853023062544,0.12811795543507645,-0.31003148599532215,0.015355047956767062,-0.8579704436517321,-0.018209534444639297
76,0.020992948276616075,0.1041142410889557,-0.3176839921980406,-0.0016955523008816975,-0.0026783352730685873,0.343048370303511,-0.10286665546143146,-0.11827305644617617,-0.02076714880913869,-0.00403149726650201,-0.1690420569398001,0.021218746390031906,0.07197004333435832,-0.01469805522753849
77,-0.6440674456546782,0.32379583759502506,-0.502697752127896,0.0121580091267951,0.022990778512282123,0.16847318706204556,-0.630463188922882,-0.0932812267688411,-0.038999252694000036,0.09694502097060087,-0.44417466492546664,0.028063063509533442,-1.8703121674881709,-0.05637710271623395
78,0.016222837844834193,0.25767900209465905,0.9033778266710593,-0.04136353176742141,-0.008437129951646756,0.4888413129921449,-0.38327839806762526,-0.08031575467196958,0.024483276601839327,-0.03491889036934667,-0.09568258579214596,-0.0035764123086664337,-1.2187582213295467,-0.11406421501547268
79,0.03774225065798048,-0.03396952566180233,-0.5842533848565322,-0.06487194986874367,-0.0032143988337922785,0.25618123803567705,0.1269523182237545,-0.023012710957454788,0.025600252091043704,-0.009332112980392715,-0.20770987074845426,0.018340448551035768,0.4424925251742695,0.008276372034780433
80,0.54897314141549,-0.018715793957162635,-0.4447674141345658,0.03668839893291412,-0.0008983808027380608,-0.12482948204832614,-0.21715378953656508,-0.11845954583783572,-0.0673427497127622,0.1121076727968846,-0.24832505344331873,-0.00034582601105192373,-0.06286600059668512,-0.036056073050957295
81,-0.1779631675244233,0.14907818474171025,0.08616276690408922,-0.04164426628459671,0.01695230396530204,0.06265434888246471,-0.20189148983178903,-0.11201148122475124,0.02764569348077226,0.023378810159005947,-0.3156292473038058,0.025908107837150585,-0.27590954963284864,0.02992451577978305
82,-0.19792389653757525,0.20407564399600064,0.472177834488132,0.00248124059390073,0.00960626522494539,0.04641243983858255,0.061567804366299536,-0.07583112640843362,-0.04056320015877457,0.15093836939050917,-0.16978097215565333,0.01453901376248426,1.0948703068817305,-0.022819475442239626
83,0.042421080774653425,0.10548374520113374,-0.6958801283306935,-0.0596016146205408,0.01291250583512047,0.29034173069332625,-0.3686420603613947,-0.1021383885838221,0.017492721506318868,-0.11663195063181683,-0.2521842517960764,0.0018418046573159576,0.2579539712156261,-0.08872012000251699
84,0.024192877007482405,0.06878740547620306,1.044202695861877,0.039389312283413566,-0.015366431012630709,0.3566321947048398,-0.13570671763007336,-0.04478760534170993,-0.03030092835148258,-0.013837701173258193,-0.22492921735483187,-0.0006604438117837896,0.2978173802709724,0.05495599700518594
85,0.13560315065484438,0.02719884420048376,0.04070196139836259,-0.06165087667136394,0.01614741778510623,0.23760938864921982,-0.17946494728390466,-0.10172846342759535,0.013966472485181788,0.10845683249519948,-0.37107837970578395,0.021324018238768807,-0.2942367214585313,-0.06251504090091226
86,-0.056960597196206275,0.021095448885253998,-1.059454213588999,0.008281702525927664,0.004323324429096531,0.16056683956147044,-0.27340584885906277,-0.07369123219584395,-0.022484710101230043,0.2475469225033312,-0.3348304686924039,-0.005845996489943439,0.018878011985688004,0.042385541000160204
87,0.0014687584828638744,0.026022857576992853,-1.0146586604390748,0.00635958926731886,-0.00691869472538865,0.14557066795545703,-0.34148418791295665,-0.06962496125344936,-0.0192544766185134,0.21075229485947428,-0.3435201799202402,-0.02408721932676721,0.1960066175285353,0.023351096393241004
88,0.02600637537656783,0.03977856336209573,0.04729455123619483,-0.043629564163479684,0.016737231715577675,0.18397128346162217,-0.38639335707348843,-0.08894253163971234,-0.029894348546560128,0.2653245279068499,-0.31522912519510704,0.04852989007509706,0.37434155474312586,0.06317321891063196
89,0.010511782881085341,0.1283810519792099,-0.8978586416201153,0.02140707957315101,0.012796650934445337,0.6205139398167874,-0.07901356760705983,-0.07062900347274523,-0.01802058484053467,0.18511167331574013,-0.0627312590658476,-0.027627084679353126,-0.39763931401472524,0.06160706976799288
90,0.16268898684094646,0.04384341180929448,0.04935420730485357,-0.007237976498358209,-0.002634545982107268,-0.15948044114918536,-0.4003492286588681,-0.09858369272299747,-0.02163981793799577,0.19629289175186776,-0.5027874876250951,0.0031599392238628385,0.6611130443445384,-0.09955763273777182
91,0.026003549454554353,0.055246156938122855,0.3612052090394634,-0.0034333960750071862,0.0010099089970868388,0.1172574292545343,-0.23000313394017124,-0.07580970194771745,-0.011515689086267038,0.1329715962692686,-0.38199615174667095,0.0369625056210158,0.6277051519426764,-0.008621016294518793
92,0.08371971404816292,0.03684338112142602,0.12053123238661323,-0.021192626238813767,0.02121083383399218,-0.13458329682270892,-0.1274823875761329,-0.07136319011859302,-0.037415558356482664,0.00327729176208693,-0.30269781293769527,-0.022540272297142425,-0.005724667131763103,-0.016860963330440182
93,0.1402732603381971,-0.012516187823094743,0.11667853526991408,-0.017338065512976092,0.01862852878019859,0.02216812716032318,-0.3049180627019547,-0.05644776285009222,-0.03718529214192417,-0.05736089550020855,-0.3124759072512123,0.002471041036740722,0.22823159850857935,-0.03156007881683308
94,0.03363683560310554,-0.014585296945685729,1.2665547661761867,-0.0041839591525382885,-0.012542470729305831,-0.2571526519077945,-0.3072797427135431,-0.12407095592400039,-0.017414646903732144,0.09034701870982621,-0.28227442494634386,0.03142523842180436,1.0845266009269832,0.004736923212602787
95,-0.24883687762698492,0.08770454056464447,-0.16201979298977964,-0.017271336651856886,0.014608889815767166,-0.06203706059716571,-0.3499075501577801,-0.0627761940482248,-0.006668592748133643,0.06655125583048302,-0.49834679316385977,0.00428008074166418,0.027326199272548698,-0.028265207620490417
96,0.04720098244574472,0.10380979778823693,-0.6195229933370641,0.03676470778483802,-0.005713038361563916,-0.22019027629231724,-0.3273713523600792,-0.09048035990732697,0.0012547479062964759,-0.448406951339759,-0.5078140104719685,-0.029294695541030303,-0.03689539451757237,-0.008921832606232138
97,-0.1770053167491553,0.1413768024953796,-0.04588644964796693,0.007482453107274134,0.05590535110764641,0.2594844487963227,-0.34978972837235717,-0.049118410020575515,-0.025260095753056367,-0.21090695264802262,-0.6164189053136476,0.05090301828683694,-0.19177638248360762,0.014911861286946881
98,-0.05308666308413024,0.09880604742139601,0.5193972203357513,-0.03406421512688304,-0.06168757658146262,0.42983545482409935,-0.1545117940752352,-0.14085938131647807,-0.040469829563786905,0.01607117514122311,-0.07323004413288,-0.014282269087947018,0.6148623504540562,-0.09185011984946483
99,-0.07899676667809549,-0.007846705041950564,-0.10051786088985613,-0.03372932470215534,-0.027416133643919496,0.12183780918021964,-0.3826446212759951,-0.11539476760167397,-0.028084863157253677,0.11211250208449278,-0.147664364691324,0.008285586537279482,0.36014038712683805,-0.026640251771464257
