sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13,celltype_14,celltype_15,celltype_16,celltype_17,celltype_18,celltype_19
31,0.2432854808415773,0.30219129354836644,0.04013200664198839,0.028463726810625884,0.043315278938533694,-0.07186195100733868,-0.0920936315071384,-0.06472284192414321,0.0665030304816965,-0.05953259600334011,0.1258264765581953,-0.14998745142838796,0.11202873248419433,-0.025365938582335112,-0.04125567824986641,0.18402413927858638,0.004305379902509942,-0.017777977823557674,0.018367829228880136,-0.1693651840613369
32,-0.038248506908320365,0.34265101448554597,-0.005300674981945681,-0.007222620127150367,0.13366026001598494,-0.20414440455889035,0.12610684270942116,0.023297432826732488,0.00628017284189255,-0.012598573378233729,0.09600078023561945,-0.04562210002811174,0.03850658386893916,-0.150630359737981,-0.05554226795356819,-0.08054682096516685,-0.0877664373494486,-0.0905605539362752,0.1277769530662194,-0.17869934534300627
33,0.2101810147087374,0.20683224772623554,-0.011539917657808629,0.044095948589790296,-0.015341775140376877,-0.13455051383317979,-0.03108503690675849,-0.08929799184979667,0.038106004861906365,-0.0554842032937398,0.07472988299945633,-0.145288746049402,0.05647698217758022,0.002453641075916849,-0.02232483311670493,0.06573904231933536,-0.02749482258802694,0.004029893233414587,0.02635530201866858,-0.21259975650190371
34,0.010097425133818737,0.29907752588410974,0.05910926824874958,-0.006165091716930038,0.09916594272418071,-0.19756763494423035,0.1348761420580547,0.05457541993249377,-0.01390076690620599,-0.0806339482778472,0.09750466040093429,-0.028376781423407407,0.16657597426989268,-0.26565764537304426,-0.04530325828198934,-0.09507406701114265,-0.007347529031542466,-0.04795287458871219,0.1037387145287658,-0.13672955394492922
35,0.15750259810540942,0.2631359096076573,-0.05726535207936635,0.02190135165775102,0.10479476077248491,-0.17648322865239838,0.047149980461843904,-0.18739038759033444,0.13116400401474002,-0.07099342601258464,0.12000081188103597,-0.12076520542702866,0.0905321990239692,-0.47947713760206867,-0.02761636219826197,0.018699576103460694,-0.035965531979643306,0.020503179545772042,0.1741133609419113,-0.09955724028464175
36,0.07075859555196515,0.3311143902039157,0.039503793848228184,0.068090003940472,0.06127448908505147,-0.236369037960514,0.12991175918225395,-0.052828036569849586,0.04777181167127712,-0.1385164329733431,0.1638703472821536,-0.1565326542862958,-0.17009528396707657,0.07418438555987351,0.019013130396770706,-0.07600897466961717,-0.045308660585728786,-0.047383269906113704,0.07091570681539487,-0.18893638676648533
37,0.22598182283665957,0.2736365071227165,-0.013963691982723174,0.025703686631076205,0.1169561468539441,-0.17084386277038552,0.07225225063090987,-0.04680524228379098,0.0842685093564113,-0.015988530292339334,0.06599091317740288,-0.164819345153029,0.2037088533471441,-0.15963002193296683,-0.053931717229828556,-0.011855411346868844,-0.06064573431513721,-0.061104047586616424,0.05129179705798742,-0.1515625587314356
38,0.13258509484147823,0.2488395357860353,-0.05633030319800744,-0.04829647907761595,0.011690153265456788,-0.12168344575125081,-0.09521492434686181,0.06973461530617835,0.04510235963957455,-0.029600741352303422,-0.005917819508684382,-0.13988246834703175,0.08945721457020096,-0.43056962328228315,-0.0060385094584871485,0.011515163147065627,-0.13020895685997724,0.01481282778468685,0.23709481133193583,-0.1335119623818638
39,0.04067489432321161,0.2599061513164259,-0.01665388459772801,-0.036841449455035896,0.05212468144745312,-0.2720125956342435,0.23120746994579497,-0.0751354283056938,0.04591904917446344,-0.11560409805472388,0.055501471919818385,-0.16323946998692257,-0.19221773060478214,0.2845108360319263,-0.029449436741436928,-0.04190732154628681,-0.09650506219763838,0.03421825559677699,0.10347873907614401,-0.08601833223410107
40,0.17174652689337389,0.2116950163865444,0.041349592261139816,-0.0036722080048823464,0.04909390278863429,-0.1305466570786381,-0.07784039187775171,-0.1629921259866103,0.042264012021207394,-0.1053470726294915,0.045844969982594554,-0.12723055463541724,0.16647188404787486,-0.52015655903865,-0.053252009990491005,-0.0053596912428539424,-0.051791379051890976,0.0410447795207689,0.1274007996488668,-0.13317867400081293
41,0.09935962797439588,0.20089542559549267,0.02195365871340082,0.017624715408876983,-0.009065541090796084,-0.1798504810692214,0.14414921291915186,0.008577733428566584,0.030560243692324327,-0.0011576973792525546,0.06217302575706256,-0.057196387685158424,0.003691320588774628,0.36859588572381513,-0.019225558534031854,-0.04871201846938339,-0.05061698950226893,0.04944028998260709,0.08291723593903703,-0.16074321727647778
42,0.05775163489866642,0.22116559600807068,0.0265591951308838,0.01875375475273217,0.1436662738906736,-0.1876656385878016,0.09104063265516156,-0.004904795840754992,0.06311403809853136,-0.06682073653522719,0.06711227676612283,-0.17531766158839,0.023532659194090484,-0.3613430050022316,-0.023756251400527926,0.052263379049664556,-0.080411743652164,0.06958461639781216,0.1750401396759835,-0.1406825701805399
43,0.20797122477689797,0.29471585876542694,-0.017279525791991643,0.07849034262974357,0.033929562351120095,-0.20844003735566158,0.3889629661588711,0.006714701230623315,0.07371398059185255,-0.02856309113608163,0.04041703949880863,-0.15116079198816826,-0.11044653387707144,0.23053849613613991,-0.030320809183996746,0.0033554656372768517,-0.03249359748216638,-0.07662980242110971,0.006767643848569358,-0.08303841849632357
44,0.09352284022900952,0.3190055341635233,-0.024713774802865632,0.05325942004565462,0.06180768207779794,-0.20293429231598303,-0.22522081759925947,-0.020379266550129012,0.08170490690686268,-0.06970539493160322,0.09172609457366572,-0.13832867957641204,0.05009491581412638,-0.06140436799229436,0.07912773859788015,-0.06869295668268516,-0.0867840303759014,-0.06260326765244387,0.2843239499941258,-0.09274258723971215
45,0.12785827031572686,0.33810302816742677,-0.04604046948979837,0.06222966847622648,0.06354578759284682,-0.09178787114512209,0.0645868482206532,-0.002591339931227903,0.029220005613076576,-0.14193949998316435,0.0652972716244953,-0.16962429723165776,-0.060458236377434686,0.17932424724808013,-0.09267726853989346,0.0412587875273558,-0.029035251957978944,-0.039921647853260966,0.12547431884750157,-0.11895031415380186
46,0.11723929041743998,0.2808131293123822,-0.03923274426323921,0.08692816367384494,-0.015417853121168315,-0.22826763500187067,0.19893350391418832,-0.08528189900482729,0.07219359568001546,-0.03393553045498908,0.07223850301033816,-0.19067438137863693,-0.04200825632250062,-0.020465592159984353,-0.0574989923508588,0.025722034037398762,-0.040987026467338615,-0.012536756585303661,0.21603695123485034,-0.14177485490094735
47,0.10995714336733768,0.27465102456647594,0.019534874929442975,0.03335055034992413,0.02263608191006734,-0.11632203507163554,0.02774429432306007,0.035305046971206296,0.0430422821140447,-0.1221135787253132,0.02594019394372611,-0.1740158923335346,-0.14899469237467455,-0.13889347337512578,-0.006498166268370223,-0.08224268596649667,-0.09375991708071048,-0.04268289588922075,0.1206476238223579,-0.21043353402911386
48,0.07754839733574033,0.26438778381152234,-0.02375646713000712,0.011397494679968723,0.10117062495392166,-0.2083106902829992,-0.042952473042637995,0.13630506351485977,0.08633870028750318,-0.08782895963057065,0.11395338059387203,-0.09941972129527307,-0.020464672069819487,-0.31299673241792364,-0.0618082738013915,-0.024614299704882887,-0.06429384299716867,-0.016516542573454304,-0.009182822111377095,-0.10641047125423532
49,0.22413385173461506,0.27211826311712006,0.05069796448482482,0.06599151349059819,0.04755343227168962,-0.10881057528567738,-0.10979121211433492,-0.07590169285199858,0.058124985240382405,0.021382982360377015,0.07808909089798456,-0.06634864465597745,0.2993237087082831,0.13769252173562244,0.011251113372389014,0.07772079404285259,-0.030731261363512903,0.06557142650556246,0.1723851340320125,-0.03644608552114754
50,0.15599738422285767,0.3047245880214311,0.08032187289788466,0.06202484191218062,0.0926953282884435,-0.16641526201800266,0.21909525972159188,0.23624500651812005,0.11107865091388316,-0.07054578089888715,0.11148262555086844,-0.16906072484340498,0.0964611577919866,-0.4052154806670853,-0.012891524930111439,-0.06310183508908868,-0.008935170458162677,0.06461200918948454,0.16199773377335866,-0.1435105295182338
51,0.17858695923739965,0.33015892000281943,0.06951066859169397,0.04731145081220332,0.13398162211505005,-0.17542113449702113,0.12570820658117723,-0.22451103079161827,0.1014269399272544,-0.06447629988248851,0.14022321292830045,-0.14594926639610942,-0.11105995897768196,0.27689391740972763,0.0309786758298647,0.020925999733508404,-0.0007708823210656494,0.035409398498953734,0.03686797589924271,-0.07530216098454949
52,0.15469809861103687,0.3256375741434033,0.029765012175843236,4.91303153908519e-05,0.04653978742400164,-0.21318933149304023,0.1368411376294694,-0.05461763584542621,0.14295318298412593,-0.06415923153671446,0.09581215120368622,-0.05910830242125094,0.24487118385020254,-0.4058896350984535,-0.03635735189759717,-0.048288120510024686,-0.05726646136061245,0.031243123911486127,0.27200612226350046,-0.060650635719930575
53,0.18602013611328397,0.3401079575273623,0.04296326848360424,0.0716171748331186,0.1240590670935204,-0.05515335021357728,0.06853889862564914,-0.034699218135695535,0.19101344114005828,-0.08455132672942628,0.10222147669193822,-0.006180458922891372,-0.16733474942729626,0.14654415822520866,0.07636825156508008,-0.028969203869894884,-0.0060716770477319115,0.03738905172620726,0.07716081674440929,-0.05019130711694591
54,0.15531265799012245,0.28650143191488886,-0.00829712381918427,0.07487937673327297,0.116933040662085,-0.20992215122909816,0.12074381734953508,-0.15061692907459823,0.07012164974679083,0.049446299433896994,0.12051063580394608,-0.08923500127624064,0.25135812262732715,-0.164805579199341,-0.0071320471771952115,-0.04621466202095387,-0.0066636310928312355,0.023436015747609912,0.13020188202143673,-0.03685091433709655
55,0.042143048724699685,0.28687703579075324,-0.03519492408224076,-0.012942798778086956,-0.025761704007282043,-0.1663040430920515,-0.026851723304330086,-0.04180494533689016,0.10809797843816421,-0.12979781827809456,0.051670237166515934,-0.18418895384160217,0.15457615569848993,0.26712474635346484,-0.07107998111508189,-0.017230419160088543,-0.08491292793708519,-0.03092628515455554,0.16265829312688532,-0.18200034812206486
56,0.02192095244019795,0.24938605722951043,-0.06982625708858271,-0.06685791619275246,-0.04732312127617987,-0.25957732835019837,0.010214240667578306,-0.053225623640781504,-0.008710908362983723,-0.08673182101517686,0.011920149220731504,-0.25932664131763117,0.0406355134860636,-0.3371587135271955,-0.11762805380141776,-0.14597393892797386,-0.08353300905364297,-0.07367588321021212,0.004905182560213227,-0.1430858916129383
57,0.08348038856911301,0.24854115035641497,-0.023591546329025943,-0.02567043389762272,-0.013890019221115246,-0.18662961779208737,-0.003322631852307613,-0.08580517424256379,0.000979716657555427,-0.13606235360322916,0.05670352600860157,-0.19768143686620024,-0.11121459304116528,0.13103175037725054,-0.0980130026584534,0.010938771355992472,-0.10674814094469658,-0.05863049431752412,0.11950925948500381,-0.2133692596888594
58,0.13565637346405365,0.3158538745720411,-0.01874699419569073,0.015216398007196433,0.05424810098174696,-0.20327514052284973,0.012241234679460795,-0.052808395293880185,0.0892289166175975,-0.0750084196601369,0.032271483189361086,-0.2799884397566939,0.09471346288927343,-0.0761451195146058,-0.029258822714920422,-0.13135716580741974,-0.06681871929157475,-0.04131106236948113,-0.04001047567189611,-0.12360065684611474
59,0.0639621976598034,0.23157244692480547,-0.07549668010135728,0.007147223133725317,-0.01365952069773861,-0.12595591286718133,-0.06462022306757668,-0.048516669496008503,-0.004158561127068074,-0.16742643350080685,0.07849050646268443,-0.20467538816653494,-0.1819522647439096,0.11362861245633976,-0.0891790216672681,-0.010519493911952683,-0.13325168942960094,-0.06049036969255935,0.09920235276994996,-0.17774817716900315
60,0.09854118469621616,0.3432634030076509,0.0668115850906107,0.028418040626296947,0.11754332231580261,-0.07226118807602698,0.004181240315662743,-0.07351351194992571,0.16734737116711018,0.03431224658113086,0.09905753880420769,-0.18203044675477253,0.12461991715230052,-0.13982798307610592,-0.024109122529978898,-0.0928179720303461,0.047984401096451045,0.009575906183592893,0.022740546777648182,-0.11711746740061747
61,0.16805736229073237,0.25650898529131894,-0.016205170421864475,0.009578182749919973,0.07216192843550277,-0.24115773729025983,0.056813588787358496,-0.043914614921048485,0.130503462866809,-0.09302244435703126,0.11146007980307984,-0.07892349709333513,-0.03137555562921778,0.07810401498979967,0.0486890470581383,0.06309088021217202,-0.013414409928894285,0.07023431472633558,0.20396597812822417,-0.0670902834769737
62,0.03184988689239167,0.29199567523291337,0.03166090255337157,-0.0030786698257902066,0.06531048680171254,-0.09671138286639991,0.0031668659182601286,-0.15909519246251289,0.1326526727555908,0.019620648599153277,0.08122200941383112,-0.10600811102244201,0.038324759045105045,-0.10440794884483454,-0.07836192376608228,-0.06715605703664765,-0.046054353825873924,2.463766802877178e-05,0.19377722296434127,-0.18170288700294962
63,0.07223352852950159,0.24371863254395745,0.0195338848728489,0.028865971110756075,0.09082476140743707,-0.14522538099080598,-0.09476108510824283,-0.22365892301104637,0.10631764736522692,-0.02493127228921661,0.08032516847875182,-0.09361209490506203,-0.07034884222421998,-0.15994820122273393,-0.08834967026189018,-0.00799724361946634,-0.02680211475032083,0.011812463202041842,0.1378999989637553,-0.19681083586092102
64,0.17304467547414967,0.3652049345316478,-0.00443183369970355,0.03948671835186453,0.05504556534710129,-0.15240834435753575,-0.05915453010834979,0.09222452723572715,0.11778225416689038,-0.02379195814504645,0.11380830791563974,-0.13990267716749924,-0.18746060382749374,-0.18743336687310697,0.0481538260416484,-0.0063141047993760845,-0.04238152393648939,0.020885468472559503,0.19583826547285332,-0.1021678214581828
65,0.15189276660116205,0.2864703823444986,0.07552512305790714,0.11097793280023044,0.13551111403157443,-0.16683623204185533,0.010125391795392734,-0.10428674686002284,0.12360073605195955,0.04395937914678952,0.15934028200514444,-0.09200150384152415,-0.06635171800570255,0.10300743712210736,0.10008142507310311,-0.022813225972836266,0.004003948241918094,-0.0009542834174852046,0.04721390505149432,5.461945075923932e-05
66,0.16558923412121038,0.329526278079063,0.022799175271198065,0.022687061806564202,0.05912095210468551,-0.1711043357162348,-0.024898649424639516,0.15471799186659746,0.12830557281379243,-0.024117017914780586,0.129056186827899,-0.16988473316059713,0.03988093669678292,-0.21177614616175355,0.033595139327612863,0.0637504572061257,-0.03057057456008234,0.05410265462077316,0.2880619020244353,-0.0618497117159771
67,0.13864965218674727,0.28501131577692845,0.013806500227434985,0.06186208547793079,0.07019816910611601,-0.06400550474677705,0.13112950170215745,-0.279325835866682,0.07978889406989671,-0.05731809046243523,0.10335820801802544,-0.07080516473926657,-0.032698971832887315,-0.16876028559905795,-0.00966545361392884,-0.03761615988604321,-0.047278217389719046,0.02192532694047382,0.04190153265049406,-0.14336999487933694
68,0.11697266237791597,0.28661484472043935,-0.033289319790385456,0.024468806671595223,0.1355731380744213,-0.11167795707972636,0.033378432796759526,0.05071491411302925,0.10568338495096886,0.006888677907910807,0.13930609027850482,-0.11840131879297836,-0.013651422728394702,-0.0027885831930132424,0.009674531223209484,-0.07523321807140196,0.005298991276170927,0.03739554540836467,0.0796797989878364,-0.09429360126031443
69,0.16940285196454602,0.31351191299593606,0.05767657862952241,0.10463359032850118,0.08206334259868252,-0.02930215306145373,-0.10816856258926406,0.16669270300163255,0.045043857248968276,0.009824628131243771,0.14440052523230903,-0.06781277948419288,0.283707802425016,0.061345794618612094,0.027844352879008966,0.05585899595917039,-0.007487418175662333,0.023451467202571175,0.3990876148499439,-0.05853216631239232
