sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13
17,-0.1362372690172564,0.003663861424410094,0.03069262031116304,0.019282226682766346,-0.02099411180251366,-0.007144993485429927,-0.06359461098484158,0.07508754863075277,0.04266652372267951,0.005185697627225432,0.0003611631352267931,-0.044774938170117615,0.006638849592722377,-0.023397592586948943
18,-0.13618714539772017,0.0030987382188081797,0.027281451967735963,0.018745362267911667,-0.01962178725696604,0.006581868270159563,-0.059063558367265685,0.05817270834057408,0.048335775475814746,0.007303222811421645,0.0007840649890737223,-0.04210472364610049,0.006737317826536251,-0.01965690261696911
19,-0.09924342004023677,0.02690753286612537,0.0339508886679769,0.022112233531690964,-0.005804016186097733,0.026864878011642588,0.04317133490543651,0.11233045735859577,0.010095605641334288,0.021356065917628658,0.006991177553927082,-0.030755868957097126,0.012422091200023761,0.02095517393934801
20,-0.13651899049529967,0.011045665687867672,0.031633169635347624,0.03200750149113291,-0.016924629320485586,-0.06465599211283234,-0.08951548621972594,-0.3256103677893731,0.024495487155954603,0.012604581481466386,0.0069580299592062024,-0.03339748120861376,0.01859171419599397,-0.01600564347783945
21,-0.16978663780901304,0.01154033595878982,0.026632709679157103,0.03054268631653463,0.003079374933957656,0.0480677336764863,-0.01811027596876757,-0.10979430793695505,0.026391540068478343,0.017464870042506894,0.00892274015437141,0.013348114411324502,0.019530267990323313,0.0026348405086247333
22,-0.14975488434777873,0.09342754869235462,0.03394046743371417,0.02588597018503453,-0.005931582377557773,0.014952671331164328,-0.10104148392114222,1.7225120730239996e-05,0.0048361075185540696,0.006439358666545067,0.013662146111005066,-0.011034191294633906,0.028820849297404718,0.019866614997886174
23,-0.12820681195735628,0.039290105941837475,0.03854847839461112,0.030967694558041877,-0.002653647635315276,0.14116136808779747,-0.026403745789168487,0.08783044707284396,0.020529664135556888,0.025242172493053886,0.01122337465724152,-0.012296590457673272,0.024353825050145182,0.04069929759615894
24,-0.12635568815731998,0.039194840719478506,0.04400642402185767,0.03209197911849837,-0.0012203583917154534,0.08028093405691908,0.012266340984045892,0.11037694139183724,-0.003784201402237581,0.02041532391431401,0.004300591094406561,-0.017302591311183158,0.01959980024403658,0.03743623280750482
25,-0.13827058744250964,0.025593655609238198,0.03638005802958893,0.02058594993336557,-0.007758963664799493,-0.032988250384619694,-0.04535803648585397,-0.09598988285999958,0.055896186404568345,0.007242640507641314,0.007427158587832861,-0.013924120714298495,0.022346221660885308,-0.01528094967243254
26,-0.1648532595242854,-0.02177482934124939,0.023496977227626673,0.012990340055590896,-0.02563671064139803,-0.030643895506544942,-0.03523517549583074,-0.00707215772769197,-0.0233467391022513,0.0170262292941699,0.0046818026713835005,-0.029124968715994994,0.01061589918335707,-0.0016641256907664506
