,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu[2684],-0.049,0.065,-0.17,0.075,0.001,0.001,15049.0,5854.0,1.0
mu[2685],0.019,0.071,-0.119,0.149,0.001,0.001,14215.0,5957.0,1.0
mu[2686],-0.05,0.066,-0.175,0.074,0.001,0.001,14993.0,5947.0,1.0
mu[2687],-0.006,0.057,-0.113,0.101,0.0,0.001,15206.0,5786.0,1.0
mu[2688],-0.014,0.055,-0.115,0.092,0.0,0.001,15949.0,5638.0,1.0
mu[2689],-0.006,0.057,-0.111,0.103,0.0,0.001,15206.0,5757.0,1.0
mu[2690],0.05,0.101,-0.131,0.248,0.001,0.001,13624.0,6221.0,1.0
mu[2691],-0.019,0.054,-0.121,0.085,0.0,0.001,16042.0,6003.0,1.0
mu[2692],-0.006,0.057,-0.112,0.101,0.0,0.001,15228.0,5800.0,1.0
mu[2693],0.011,0.066,-0.11,0.136,0.001,0.001,14545.0,5830.0,1.0
mu[2694],-0.007,0.057,-0.111,0.101,0.0,0.001,15236.0,5800.0,1.0
mu[2695],-0.013,0.055,-0.116,0.091,0.0,0.001,15925.0,5646.0,1.0
mu[2696],-0.023,0.055,-0.124,0.082,0.0,0.001,16067.0,5731.0,1.0
mu[2697],0.017,0.07,-0.119,0.143,0.001,0.001,14294.0,5953.0,1.0
mu[2698],-0.044,0.062,-0.159,0.076,0.001,0.001,15269.0,5787.0,1.0
mu[2699],-0.033,0.057,-0.14,0.075,0.0,0.001,15795.0,5605.0,1.0
mu[2700],-0.017,0.055,-0.121,0.086,0.0,0.001,16012.0,5908.0,1.0
mu[2701],-0.016,0.055,-0.12,0.086,0.0,0.001,16002.0,5810.0,1.0
mu[2702],-0.041,0.061,-0.154,0.074,0.0,0.001,15424.0,5834.0,1.0
mu[2703],-0.029,0.056,-0.134,0.075,0.0,0.001,15936.0,5637.0,1.0
mu[2704],-0.054,0.069,-0.18,0.081,0.001,0.001,14786.0,6066.0,1.0
mu[2705],-0.044,0.062,-0.16,0.076,0.001,0.001,15258.0,5767.0,1.0
mu[2706],-0.014,0.055,-0.115,0.092,0.0,0.001,15950.0,5638.0,1.0
mu[2707],-0.007,0.057,-0.112,0.1,0.0,0.001,15242.0,5801.0,1.0
mu[2708],0.026,0.078,-0.121,0.17,0.001,0.001,13995.0,6225.0,1.0
mu[2709],-0.041,0.061,-0.155,0.075,0.0,0.001,15405.0,5830.0,1.0
mu[2710],0.002,0.06,-0.114,0.113,0.0,0.001,14885.0,6038.0,1.0
mu[2711],-0.058,0.072,-0.192,0.081,0.001,0.001,14590.0,6215.0,1.0
mu[2712],0.046,0.097,-0.131,0.232,0.001,0.001,13669.0,6193.0,1.0
mu[2713],-0.003,0.058,-0.115,0.103,0.0,0.001,15082.0,5687.0,1.0
mu[2714],-0.016,0.055,-0.121,0.086,0.0,0.001,16005.0,5822.0,1.0
mu[2715],-0.022,0.055,-0.123,0.083,0.0,0.001,16068.0,5768.0,1.0
mu[2716],-0.03,0.056,-0.136,0.075,0.0,0.001,15894.0,5633.0,1.0
mu[2717],-0.055,0.069,-0.181,0.081,0.001,0.001,14765.0,6066.0,1.0
mu[2718],0.033,0.084,-0.124,0.191,0.001,0.001,13841.0,6353.0,1.0
mu[2719],-0.019,0.054,-0.121,0.085,0.0,0.001,16043.0,6003.0,1.0
mu[2720],-0.019,0.054,-0.117,0.088,0.0,0.001,16055.0,5957.0,1.0
mu[2721],-0.019,0.054,-0.121,0.085,0.0,0.001,16043.0,6003.0,1.0
mu[2722],-0.053,0.068,-0.178,0.079,0.001,0.001,14848.0,6139.0,1.0
mu[2723],-0.036,0.058,-0.143,0.075,0.0,0.001,15710.0,5734.0,1.0
mu[2724],-0.003,0.058,-0.115,0.102,0.0,0.001,15100.0,5774.0,1.0
mu[2725],-0.033,0.057,-0.139,0.075,0.0,0.001,15801.0,5666.0,1.0
mu[2726],-0.039,0.06,-0.148,0.077,0.0,0.001,15537.0,5735.0,1.0
mu[2727],0.0,0.059,-0.113,0.109,0.0,0.001,14965.0,5932.0,1.0
mu[2728],-0.025,0.055,-0.129,0.078,0.0,0.001,16063.0,5675.0,1.0
mu[2729],0.005,0.062,-0.111,0.122,0.001,0.001,14745.0,5931.0,1.0
mu[2730],-0.055,0.069,-0.182,0.081,0.001,0.001,14759.0,6066.0,1.0
mu[2731],0.016,0.069,-0.119,0.142,0.001,0.001,14324.0,5907.0,1.0
mu[2732],-0.008,0.056,-0.112,0.099,0.0,0.001,15315.0,5890.0,1.0
mu[2733],-0.007,0.056,-0.112,0.1,0.0,0.001,15263.0,5734.0,1.0
mu[2734],-0.025,0.055,-0.127,0.079,0.0,0.001,16069.0,5748.0,1.0
mu[2735],-0.001,0.059,-0.115,0.106,0.0,0.001,15018.0,5818.0,1.0
mu[2736],-0.025,0.055,-0.127,0.079,0.0,0.001,16069.0,5748.0,1.0
mu[2737],-0.007,0.056,-0.112,0.1,0.0,0.001,15263.0,5734.0,1.0
mu[2738],0.016,0.07,-0.119,0.143,0.001,0.001,14304.0,5883.0,1.0
mu[2739],-0.042,0.061,-0.156,0.075,0.0,0.001,15357.0,5784.0,1.0
mu[2740],-0.042,0.061,-0.156,0.075,0.0,0.001,15357.0,5784.0,1.0
mu[2741],-0.019,0.054,-0.117,0.089,0.0,0.001,16048.0,6003.0,1.0
mu[2742],-0.021,0.054,-0.122,0.083,0.0,0.001,16078.0,5792.0,1.0
mu[2743],-0.011,0.056,-0.116,0.094,0.0,0.001,15846.0,5889.0,1.0
mu[2744],-0.01,0.056,-0.116,0.094,0.0,0.001,15836.0,5912.0,1.0
mu[2745],-0.036,0.058,-0.147,0.073,0.0,0.001,15663.0,5649.0,1.0
mu[2746],-0.017,0.055,-0.12,0.087,0.0,0.001,16008.0,5777.0,1.0
mu[2747],-0.054,0.069,-0.18,0.081,0.001,0.001,14786.0,6066.0,1.0
mu[2748],-0.042,0.061,-0.156,0.075,0.0,0.001,15357.0,5784.0,1.0
mu[2749],-0.025,0.055,-0.127,0.079,0.0,0.001,16069.0,5748.0,1.0
mu[2750],-0.047,0.064,-0.167,0.075,0.001,0.001,15108.0,5776.0,1.0
mu[2751],0.005,0.062,-0.111,0.121,0.001,0.001,14771.0,5920.0,1.0
mu[2752],0.01,0.065,-0.11,0.135,0.001,0.001,14555.0,5786.0,1.0
mu[2753],-0.032,0.056,-0.134,0.078,0.0,0.001,15850.0,5653.0,1.0
mu[2754],-0.031,0.056,-0.136,0.075,0.0,0.001,15891.0,5595.0,1.0
mu[2755],-0.013,0.055,-0.117,0.091,0.0,0.001,15924.0,5650.0,1.0
mu[2756],-0.007,0.056,-0.112,0.1,0.0,0.001,15263.0,5734.0,1.0
mu[2757],-0.054,0.069,-0.18,0.081,0.001,0.001,14786.0,6066.0,1.0
mu[2758],-0.053,0.068,-0.178,0.079,0.001,0.001,14848.0,6139.0,1.0
mu[2759],0.05,0.1,-0.131,0.246,0.001,0.001,13627.0,6221.0,1.0
mu[2760],-0.007,0.056,-0.112,0.1,0.0,0.001,15263.0,5734.0,1.0
mu[2761],-0.05,0.066,-0.175,0.075,0.001,0.001,14981.0,6042.0,1.0
mu[2762],-0.039,0.059,-0.147,0.077,0.0,0.001,15545.0,5691.0,1.0
mu[2763],-0.061,0.075,-0.197,0.085,0.001,0.001,14491.0,6255.0,1.0
mu[2764],-0.036,0.058,-0.147,0.073,0.0,0.001,15663.0,5649.0,1.0
mu[2765],0.022,0.074,-0.119,0.159,0.001,0.001,14101.0,6100.0,1.0
mu[2766],-0.015,0.055,-0.12,0.087,0.0,0.001,15977.0,5859.0,1.0
mu[2767],-0.021,0.055,-0.123,0.083,0.0,0.001,16080.0,5791.0,1.0
mu[2768],-0.047,0.064,-0.165,0.077,0.001,0.001,15140.0,5840.0,1.0
mu[2769],0.004,0.061,-0.113,0.118,0.001,0.001,14800.0,5830.0,1.0
mu[2770],-0.007,0.056,-0.112,0.1,0.0,0.001,15263.0,5734.0,1.0
mu[2771],-0.013,0.055,-0.117,0.091,0.0,0.001,15924.0,5650.0,1.0
mu[2772],-0.042,0.061,-0.156,0.075,0.0,0.001,15357.0,5784.0,1.0
mu[2773],-0.059,0.073,-0.192,0.084,0.001,0.001,14563.0,6200.0,1.0
mu[2774],-0.051,0.066,-0.174,0.078,0.001,0.001,14958.0,6016.0,1.0
mu[2775],0.005,0.062,-0.111,0.122,0.001,0.001,14747.0,5908.0,1.0
mu[2776],-0.058,0.072,-0.19,0.081,0.001,0.001,14614.0,6266.0,1.0
mu[2777],-0.031,0.056,-0.136,0.076,0.0,0.001,15862.0,5591.0,1.0
mu[2778],-0.008,0.056,-0.112,0.099,0.0,0.001,15292.0,5845.0,1.0
mu[2779],-0.036,0.058,-0.147,0.073,0.0,0.001,15663.0,5649.0,1.0
mu[2780],-0.042,0.061,-0.156,0.075,0.0,0.001,15357.0,5784.0,1.0
mu[2781],-0.025,0.055,-0.127,0.079,0.0,0.001,16069.0,5748.0,1.0
mu[2782],-0.019,0.054,-0.117,0.089,0.0,0.001,16048.0,6003.0,1.0
mu[2783],-0.031,0.056,-0.136,0.075,0.0,0.001,15891.0,5595.0,1.0
mu[2784],-0.025,0.055,-0.127,0.079,0.0,0.001,16069.0,5748.0,1.0
mu[2785],0.005,0.062,-0.111,0.121,0.001,0.001,14771.0,5920.0,1.0
mu[2786],-0.034,0.057,-0.14,0.075,0.0,0.001,15749.0,5565.0,1.0
mu[2787],-0.026,0.055,-0.129,0.077,0.0,0.001,16058.0,5675.0,1.0
mu[2788],-0.009,0.056,-0.114,0.097,0.0,0.001,15338.0,5891.0,1.0
mu[2789],-0.052,0.067,-0.177,0.076,0.001,0.001,14900.0,6113.0,1.0
mu[2790],-0.033,0.057,-0.136,0.078,0.0,0.001,15812.0,5645.0,1.0
mu[2791],-0.028,0.056,-0.132,0.076,0.0,0.001,15959.0,5643.0,1.0
mu[2792],-0.06,0.073,-0.193,0.085,0.001,0.001,14543.0,6177.0,1.0
mu[2793],-0.036,0.058,-0.147,0.073,0.0,0.001,15663.0,5649.0,1.0
mu[2794],-0.005,0.056,-0.107,0.099,0.0,0.001,14834.0,5590.0,1.0
mu[2795],-0.013,0.054,-0.11,0.088,0.0,0.001,15227.0,5603.0,1.0
mu[2796],0.03,0.079,-0.109,0.184,0.001,0.001,13279.0,6633.0,1.0
mu[2797],-0.031,0.055,-0.132,0.072,0.0,0.001,14981.0,5809.0,1.0
mu[2798],-0.04,0.059,-0.153,0.068,0.0,0.001,14565.0,5641.0,1.0
mu[2799],-0.01,0.054,-0.109,0.091,0.0,0.001,15098.0,5790.0,1.0
mu[2800],-0.025,0.054,-0.127,0.073,0.0,0.001,15267.0,6121.0,1.0
mu[2801],-0.003,0.057,-0.102,0.108,0.0,0.001,14711.0,5655.0,1.0
mu[2802],-0.041,0.059,-0.152,0.071,0.0,0.001,14511.0,5641.0,1.0
mu[2803],-0.056,0.069,-0.184,0.076,0.001,0.001,13856.0,5857.0,1.0
mu[2804],0.004,0.06,-0.104,0.117,0.0,0.001,14364.0,5843.0,1.0
mu[2805],0.003,0.059,-0.108,0.11,0.0,0.001,14452.0,5948.0,1.0
mu[2806],0.099,0.149,-0.181,0.381,0.001,0.002,12589.0,7138.0,1.0
mu[2807],-0.007,0.055,-0.104,0.1,0.0,0.001,14946.0,5652.0,1.0
mu[2808],-0.023,0.053,-0.121,0.079,0.0,0.001,15303.0,5790.0,1.0
mu[2809],-0.016,0.053,-0.112,0.086,0.0,0.001,15300.0,5756.0,1.0
mu[2810],-0.01,0.054,-0.109,0.091,0.0,0.001,15091.0,5761.0,1.0
mu[2811],-0.049,0.064,-0.168,0.072,0.001,0.001,14124.0,5809.0,1.0
mu[2812],0.019,0.07,-0.105,0.152,0.001,0.001,13638.0,6171.0,1.0
mu[2813],-0.05,0.065,-0.17,0.073,0.001,0.001,14087.0,5897.0,1.0
mu[2814],-0.005,0.055,-0.107,0.098,0.0,0.001,14867.0,5618.0,1.0
mu[2815],-0.014,0.053,-0.113,0.085,0.0,0.001,15246.0,5634.0,1.0
mu[2816],-0.006,0.055,-0.107,0.098,0.0,0.001,14870.0,5618.0,1.0
mu[2817],0.051,0.099,-0.132,0.237,0.001,0.001,12886.0,6869.0,1.0
mu[2818],-0.019,0.053,-0.115,0.083,0.0,0.001,15367.0,5920.0,1.0
mu[2819],-0.006,0.055,-0.102,0.103,0.0,0.001,14899.0,5588.0,1.0
mu[2820],0.011,0.064,-0.107,0.13,0.001,0.001,13992.0,5848.0,1.0
mu[2821],-0.006,0.055,-0.11,0.095,0.0,0.001,14916.0,5572.0,1.0
mu[2822],-0.013,0.054,-0.11,0.089,0.0,0.001,15214.0,5626.0,1.0
mu[2823],-0.023,0.053,-0.12,0.079,0.0,0.001,15363.0,5789.0,1.0
mu[2824],0.017,0.068,-0.101,0.151,0.001,0.001,13730.0,6121.0,1.0
mu[2825],-0.045,0.061,-0.16,0.069,0.001,0.001,14349.0,5793.0,1.0
mu[2826],-0.034,0.056,-0.134,0.075,0.0,0.001,14851.0,5750.0,1.0
mu[2827],-0.017,0.053,-0.113,0.084,0.0,0.001,15343.0,5777.0,1.0
mu[2828],-0.016,0.053,-0.113,0.084,0.0,0.001,15311.0,5738.0,1.0
mu[2829],-0.041,0.059,-0.152,0.071,0.0,0.001,14501.0,5663.0,1.0
mu[2830],-0.029,0.055,-0.13,0.073,0.0,0.001,15036.0,5852.0,1.0
mu[2831],-0.055,0.068,-0.18,0.075,0.001,0.001,13940.0,5891.0,1.0
mu[2832],-0.045,0.061,-0.159,0.071,0.001,0.001,14339.0,5722.0,1.0
mu[2833],-0.014,0.053,-0.111,0.087,0.0,0.001,15247.0,5720.0,1.0
mu[2834],-0.007,0.055,-0.11,0.095,0.0,0.001,14919.0,5572.0,1.0
mu[2835],0.027,0.076,-0.108,0.173,0.001,0.001,13391.0,6410.0,1.0
mu[2836],-0.042,0.06,-0.152,0.071,0.0,0.001,14478.0,5662.0,1.0
mu[2837],0.002,0.059,-0.109,0.11,0.0,0.001,14470.0,5901.0,1.0
mu[2838],-0.059,0.071,-0.192,0.075,0.001,0.001,13785.0,6021.0,1.0
mu[2839],0.047,0.095,-0.125,0.228,0.001,0.001,12925.0,6809.0,1.0
mu[2840],-0.003,0.056,-0.102,0.108,0.0,0.001,14717.0,5655.0,1.0
mu[2841],-0.016,0.053,-0.113,0.084,0.0,0.001,15315.0,5738.0,1.0
mu[2842],-0.022,0.053,-0.125,0.074,0.0,0.001,15356.0,5835.0,1.0
mu[2843],-0.031,0.055,-0.132,0.073,0.0,0.001,14986.0,5810.0,1.0
mu[2844],-0.055,0.068,-0.181,0.075,0.001,0.001,13917.0,5891.0,1.0
mu[2845],0.034,0.082,-0.111,0.192,0.001,0.001,13191.0,6633.0,1.0
mu[2846],-0.019,0.053,-0.115,0.083,0.0,0.001,15369.0,5944.0,1.0
mu[2847],-0.019,0.053,-0.116,0.082,0.0,0.001,15371.0,5742.0,1.0
mu[2848],-0.019,0.053,-0.115,0.083,0.0,0.001,15369.0,5944.0,1.0
mu[2849],-0.053,0.067,-0.179,0.074,0.001,0.001,13981.0,5891.0,1.0
mu[2850],-0.036,0.057,-0.141,0.071,0.0,0.001,14768.0,5620.0,1.0
mu[2851],-0.003,0.056,-0.101,0.107,0.0,0.001,14746.0,5640.0,1.0
mu[2852],-0.033,0.056,-0.134,0.074,0.0,0.001,14870.0,5706.0,1.0
mu[2853],-0.039,0.058,-0.151,0.069,0.0,0.001,14589.0,5579.0,1.0
mu[2854],0.0,0.058,-0.105,0.11,0.0,0.001,14566.0,5612.0,1.0
mu[2855],-0.025,0.054,-0.127,0.073,0.0,0.001,15239.0,6061.0,1.0
mu[2856],0.006,0.061,-0.108,0.117,0.001,0.001,14268.0,5886.0,1.0
mu[2857],-0.055,0.068,-0.181,0.075,0.001,0.001,13908.0,5836.0,1.0
mu[2858],0.016,0.068,-0.101,0.149,0.001,0.001,13765.0,6145.0,1.0
mu[2859],-0.008,0.055,-0.11,0.092,0.0,0.001,14999.0,5585.0,1.0
mu[2860],-0.007,0.055,-0.104,0.1,0.0,0.001,14943.0,5570.0,1.0
mu[2861],-0.025,0.054,-0.127,0.073,0.0,0.001,15258.0,6117.0,1.0
mu[2862],-0.001,0.057,-0.102,0.11,0.0,0.001,14636.0,5594.0,1.0
mu[2863],-0.025,0.054,-0.127,0.073,0.0,0.001,15258.0,6117.0,1.0
mu[2864],-0.007,0.055,-0.104,0.1,0.0,0.001,14943.0,5570.0,1.0
mu[2865],0.017,0.068,-0.101,0.151,0.001,0.001,13738.0,6171.0,1.0
mu[2866],-0.043,0.06,-0.154,0.071,0.001,0.001,14434.0,5764.0,1.0
mu[2867],-0.043,0.06,-0.154,0.071,0.001,0.001,14434.0,5764.0,1.0
mu[2868],-0.019,0.053,-0.116,0.082,0.0,0.001,15363.0,5807.0,1.0
mu[2869],-0.021,0.053,-0.123,0.076,0.0,0.001,15371.0,5857.0,1.0
mu[2870],-0.01,0.054,-0.11,0.09,0.0,0.001,15098.0,5758.0,1.0
mu[2871],-0.01,0.054,-0.109,0.091,0.0,0.001,15098.0,5790.0,1.0
mu[2872],-0.037,0.057,-0.144,0.07,0.0,0.001,14711.0,5654.0,1.0
mu[2873],-0.017,0.053,-0.114,0.083,0.0,0.001,15342.0,5713.0,1.0
mu[2874],-0.055,0.068,-0.18,0.075,0.001,0.001,13940.0,5891.0,1.0
mu[2875],-0.043,0.06,-0.154,0.071,0.001,0.001,14434.0,5764.0,1.0
mu[2876],-0.025,0.054,-0.127,0.073,0.0,0.001,15258.0,6117.0,1.0
mu[2877],-0.048,0.063,-0.163,0.073,0.001,0.001,14178.0,5842.0,1.0
mu[2878],0.005,0.06,-0.106,0.117,0.001,0.001,14308.0,5795.0,1.0
mu[2879],0.011,0.064,-0.106,0.13,0.001,0.001,14003.0,5894.0,1.0
mu[2880],-0.032,0.055,-0.136,0.071,0.0,0.001,14935.0,5729.0,1.0
mu[2881],-0.031,0.055,-0.132,0.072,0.0,0.001,14981.0,5809.0,1.0
mu[2882],-0.013,0.054,-0.11,0.089,0.0,0.001,15218.0,5626.0,1.0
mu[2883],-0.007,0.055,-0.104,0.1,0.0,0.001,14943.0,5570.0,1.0
mu[2884],-0.055,0.068,-0.18,0.075,0.001,0.001,13940.0,5891.0,1.0
mu[2885],-0.053,0.067,-0.179,0.074,0.001,0.001,13981.0,5891.0,1.0
mu[2886],0.051,0.098,-0.132,0.236,0.001,0.001,12889.0,6932.0,1.0
mu[2887],-0.007,0.055,-0.104,0.1,0.0,0.001,14943.0,5570.0,1.0
mu[2888],-0.05,0.065,-0.171,0.073,0.001,0.001,14071.0,5897.0,1.0
mu[2889],-0.039,0.058,-0.149,0.07,0.0,0.001,14595.0,5620.0,1.0
mu[2890],-0.062,0.074,-0.198,0.078,0.001,0.001,13709.0,5940.0,1.0
mu[2891],-0.037,0.057,-0.144,0.07,0.0,0.001,14711.0,5654.0,1.0
mu[2892],0.023,0.072,-0.103,0.165,0.001,0.001,13500.0,6307.0,1.0
mu[2893],-0.015,0.053,-0.111,0.087,0.0,0.001,15292.0,5602.0,1.0
mu[2894],-0.021,0.053,-0.123,0.076,0.0,0.001,15371.0,5813.0,1.0
mu[2895],-0.047,0.063,-0.162,0.073,0.001,0.001,14218.0,5819.0,1.0
mu[2896],0.004,0.06,-0.106,0.115,0.0,0.001,14358.0,5843.0,1.0
mu[2897],-0.007,0.055,-0.104,0.1,0.0,0.001,14943.0,5570.0,1.0
mu[2898],-0.013,0.054,-0.11,0.089,0.0,0.001,15218.0,5626.0,1.0
mu[2899],-0.043,0.06,-0.154,0.071,0.001,0.001,14434.0,5764.0,1.0
mu[2900],-0.06,0.072,-0.194,0.075,0.001,0.001,13764.0,5998.0,1.0
mu[2901],-0.051,0.066,-0.174,0.072,0.001,0.001,14062.0,5903.0,1.0
mu[2902],0.006,0.06,-0.107,0.118,0.001,0.001,14274.0,5886.0,1.0
mu[2903],-0.058,0.071,-0.189,0.076,0.001,0.001,13803.0,5996.0,1.0
mu[2904],-0.031,0.055,-0.133,0.073,0.0,0.001,14947.0,5884.0,1.0
mu[2905],-0.008,0.055,-0.11,0.093,0.0,0.001,14976.0,5590.0,1.0
mu[2906],-0.037,0.057,-0.144,0.07,0.0,0.001,14711.0,5654.0,1.0
mu[2907],-0.043,0.06,-0.154,0.071,0.001,0.001,14434.0,5764.0,1.0
mu[2908],-0.025,0.054,-0.127,0.073,0.0,0.001,15258.0,6117.0,1.0
mu[2909],-0.019,0.053,-0.116,0.082,0.0,0.001,15363.0,5807.0,1.0
mu[2910],-0.031,0.055,-0.132,0.072,0.0,0.001,14981.0,5809.0,1.0
mu[2911],-0.025,0.054,-0.127,0.073,0.0,0.001,15258.0,6117.0,1.0
mu[2912],0.005,0.06,-0.106,0.117,0.001,0.001,14308.0,5795.0,1.0
mu[2913],-0.034,0.056,-0.139,0.071,0.0,0.001,14827.0,5707.0,1.0
mu[2914],-0.026,0.054,-0.128,0.073,0.0,0.001,15210.0,6102.0,1.0
mu[2915],-0.009,0.054,-0.11,0.092,0.0,0.001,15030.0,5606.0,1.0
mu[2916],-0.052,0.066,-0.177,0.072,0.001,0.001,14010.0,5800.0,1.0
mu[2917],-0.033,0.056,-0.134,0.074,0.0,0.001,14893.0,5707.0,1.0
mu[2918],-0.028,0.054,-0.128,0.074,0.0,0.001,15083.0,5925.0,1.0
mu[2919],-0.06,0.073,-0.196,0.076,0.001,0.001,13746.0,5987.0,1.0
mu[2920],-0.037,0.057,-0.144,0.07,0.0,0.001,14711.0,5654.0,1.0
mu[2921],-0.003,0.056,-0.111,0.1,0.0,0.001,15886.0,5923.0,1.0
mu[2922],-0.009,0.053,-0.109,0.093,0.0,0.001,16193.0,6000.0,1.0
mu[2923],0.02,0.08,-0.129,0.172,0.001,0.001,13709.0,5693.0,1.0
mu[2924],-0.021,0.054,-0.117,0.086,0.0,0.001,16403.0,6242.0,1.0
mu[2925],-0.027,0.057,-0.131,0.085,0.0,0.001,16152.0,6142.0,1.0
mu[2926],-0.007,0.054,-0.113,0.092,0.0,0.001,16120.0,6091.0,1.0
mu[2927],-0.016,0.053,-0.112,0.085,0.0,0.001,16415.0,5928.0,1.0
mu[2928],-0.002,0.057,-0.109,0.106,0.0,0.001,15798.0,6138.0,1.0
mu[2929],-0.028,0.058,-0.133,0.084,0.0,0.001,16102.0,6223.0,1.0
mu[2930],-0.038,0.067,-0.165,0.088,0.001,0.001,15446.0,6435.0,1.0
mu[2931],0.003,0.06,-0.109,0.117,0.0,0.001,15398.0,5603.0,1.0
mu[2932],0.002,0.059,-0.112,0.111,0.0,0.001,15541.0,5622.0,1.0
mu[2933],0.067,0.149,-0.21,0.348,0.001,0.002,13834.0,6324.0,1.0
mu[2934],-0.005,0.055,-0.112,0.097,0.0,0.001,15972.0,5852.0,1.0
mu[2935],-0.016,0.053,-0.112,0.085,0.0,0.001,16401.0,5904.0,1.0
mu[2936],-0.011,0.053,-0.11,0.09,0.0,0.001,16267.0,5878.0,1.0
mu[2937],-0.007,0.054,-0.107,0.098,0.0,0.001,16110.0,6042.0,1.0
mu[2938],-0.033,0.062,-0.143,0.09,0.0,0.001,15785.0,6427.0,1.0
mu[2939],0.013,0.07,-0.122,0.143,0.001,0.001,14221.0,6066.0,1.0
mu[2940],-0.034,0.063,-0.144,0.092,0.0,0.001,15729.0,6424.0,1.0
mu[2941],-0.004,0.056,-0.11,0.1,0.0,0.001,15904.0,5829.0,1.0
mu[2942],-0.009,0.053,-0.108,0.094,0.0,0.001,16215.0,6001.0,1.0
mu[2943],-0.004,0.056,-0.111,0.1,0.0,0.001,15906.0,5852.0,1.0
mu[2944],0.035,0.099,-0.148,0.223,0.001,0.001,13583.0,5823.0,1.0
mu[2945],-0.012,0.053,-0.109,0.089,0.0,0.001,16342.0,5946.0,1.0
mu[2946],-0.004,0.055,-0.11,0.099,0.0,0.001,15940.0,5805.0,1.0
mu[2947],0.008,0.065,-0.116,0.127,0.001,0.001,14777.0,6215.0,1.0
mu[2948],-0.004,0.055,-0.112,0.097,0.0,0.001,15949.0,5807.0,1.0
mu[2949],-0.009,0.053,-0.106,0.097,0.0,0.001,16179.0,6120.0,1.0
mu[2950],-0.015,0.053,-0.11,0.087,0.0,0.001,16393.0,5954.0,1.0
mu[2951],0.012,0.069,-0.112,0.146,0.001,0.001,14343.0,6019.0,1.0
mu[2952],-0.03,0.059,-0.136,0.088,0.0,0.001,15947.0,6353.0,1.0
mu[2953],-0.022,0.055,-0.123,0.083,0.0,0.001,16355.0,6081.0,1.0
mu[2954],-0.011,0.053,-0.107,0.092,0.0,0.001,16309.0,5901.0,1.0
mu[2955],-0.011,0.053,-0.11,0.09,0.0,0.001,16290.0,5856.0,1.0
mu[2956],-0.028,0.058,-0.133,0.084,0.0,0.001,16100.0,6223.0,1.0
mu[2957],-0.02,0.054,-0.116,0.085,0.0,0.001,16414.0,6217.0,1.0
mu[2958],-0.037,0.066,-0.162,0.086,0.001,0.001,15522.0,6448.0,1.0
mu[2959],-0.03,0.06,-0.139,0.085,0.0,0.001,15937.0,6407.0,1.0
mu[2960],-0.009,0.053,-0.109,0.093,0.0,0.001,16219.0,6001.0,1.0
mu[2961],-0.004,0.055,-0.112,0.097,0.0,0.001,15954.0,5807.0,1.0
mu[2962],0.018,0.076,-0.121,0.167,0.001,0.001,13847.0,5561.0,1.0
mu[2963],-0.028,0.058,-0.131,0.087,0.0,0.001,16077.0,6148.0,1.0
mu[2964],0.002,0.059,-0.112,0.111,0.0,0.001,15556.0,5622.0,1.0
mu[2965],-0.04,0.069,-0.165,0.095,0.001,0.001,15348.0,6445.0,1.0
mu[2966],0.032,0.095,-0.143,0.213,0.001,0.001,13592.0,5737.0,1.0
mu[2967],-0.002,0.057,-0.109,0.105,0.0,0.001,15807.0,6115.0,1.0
mu[2968],-0.011,0.053,-0.11,0.09,0.0,0.001,16304.0,5847.0,1.0
mu[2969],-0.015,0.053,-0.11,0.088,0.0,0.001,16394.0,5959.0,1.0
mu[2970],-0.02,0.054,-0.117,0.086,0.0,0.001,16404.0,6242.0,1.0
mu[2971],-0.037,0.066,-0.162,0.087,0.001,0.001,15506.0,6504.0,1.0
mu[2972],0.023,0.083,-0.126,0.185,0.001,0.001,13623.0,5966.0,1.0
mu[2973],-0.012,0.053,-0.109,0.089,0.0,0.001,16343.0,5947.0,1.0
mu[2974],-0.013,0.053,-0.109,0.088,0.0,0.001,16357.0,5855.0,1.0
mu[2975],-0.012,0.053,-0.109,0.089,0.0,0.001,16343.0,5947.0,1.0
mu[2976],-0.036,0.065,-0.156,0.089,0.001,0.001,15573.0,6503.0,1.0
mu[2977],-0.024,0.055,-0.128,0.081,0.0,0.001,16290.0,6167.0,1.0
mu[2978],-0.002,0.056,-0.11,0.103,0.0,0.001,15834.0,6091.0,1.0
mu[2979],-0.022,0.055,-0.123,0.082,0.0,0.001,16358.0,6057.0,1.0
mu[2980],-0.026,0.057,-0.133,0.082,0.0,0.001,16172.0,6092.0,1.0
mu[2981],0.0,0.058,-0.111,0.109,0.0,0.001,15648.0,5850.0,1.0
mu[2982],-0.017,0.053,-0.112,0.086,0.0,0.001,16426.0,6042.0,1.0
mu[2983],0.004,0.061,-0.111,0.119,0.0,0.001,15235.0,5934.0,1.0
mu[2984],-0.037,0.066,-0.162,0.088,0.001,0.001,15498.0,6504.0,1.0
mu[2985],0.011,0.068,-0.113,0.144,0.001,0.001,14420.0,6165.0,1.0
mu[2986],-0.005,0.055,-0.111,0.096,0.0,0.001,16005.0,5987.0,1.0
mu[2987],-0.005,0.055,-0.112,0.097,0.0,0.001,15970.0,5852.0,1.0
