feature,cell_type,bmi_slope_standardized_mean,bmi_slope_standardized_hdi_low,bmi_slope_standardized_hdi_high,bmi_slope_per_unit_mean,bmi_slope_per_unit_hdi_low,bmi_slope_per_unit_hdi_high,prob_positive,prob_negative,prob_sig_0.1,prob_sig_0.2,prob_sig_0.3,bmi_slope_prob_gt_0.05,bmi_slope_prob_gt_0.1,bmi_slope_prob_gt_0.15,bmi_slope_prob_gt_0.2,bmi_slope_prob_gt_0.3,bmi_slope_evidence_0.1,bmi_slope_evidence_0.2,bmi_slope_evidence_0.3,bmi_slope_credible,bmi_slope_direction,effect_size_category,tier1_large_credible,tier2_medium_credible,tier3_any_credible
CD4+ T CELLS||Immunosenescence_Signature,CD4+ T CELLS,-0.086,-0.118,-0.058,-0.0192731693246135,-0.0264445811663302,-0.0129981839631114,0.0,1.0,0.149625,0.0,0.0,0.986125,0.149625,0.000375,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Inflammatory_Cytokine_Signature,CD4+ T CELLS,-0.085,-0.113,-0.054,-0.0190490627045599,-0.025324048066062,-0.0121017574828968,0.000125,0.999875,0.13725,0.0,0.0,0.98275,0.13725,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Lipid_Metabolism_Signature,CD4+ T CELLS,-0.086,-0.115,-0.055,-0.0192731693246135,-0.0257722613061693,-0.0123258641029505,0.0,1.0,0.1485,0.0,0.0,0.984875,0.1485,0.000625,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||MHC_II_Recognition_Signature,CD4+ T CELLS,-0.087,-0.117,-0.058,-0.0194972759446672,-0.0262204745462766,-0.0129981839631114,0.0,1.0,0.161375,0.0,0.0,0.9885,0.161375,0.0005,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Microbiome_Response_Signature,CD4+ T CELLS,-0.088,-0.118,-0.06,-0.0197213825647208,-0.0264445811663302,-0.0134463972032187,0.0,1.0,0.177125,0.0,0.0,0.99275,0.177125,0.00075,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Mitochondrial_Dysfunction_Signature,CD4+ T CELLS,-0.085,-0.115,-0.056,-0.0190490627045599,-0.0257722613061693,-0.0125499707230041,0.0,1.0,0.1475,0.0,0.0,0.98575,0.1475,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Oxidative_Stress_Response_Signature,CD4+ T CELLS,-0.086,-0.117,-0.057,-0.0192731693246135,-0.0262204745462766,-0.0127740773430578,0.00025,0.99975,0.15625,0.0,0.0,0.988125,0.15625,0.00075,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Senescence_Signature,CD4+ T CELLS,-0.087,-0.117,-0.058,-0.0194972759446672,-0.0262204745462766,-0.0129981839631114,0.000375,0.999625,0.1645,0.0,0.0,0.989125,0.1645,0.00075,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||TCR_Signaling_Signature,CD4+ T CELLS,-0.086,-0.116,-0.057,-0.0192731693246135,-0.0259963679262229,-0.0127740773430578,0.000125,0.999875,0.16025,0.0,0.0,0.98625,0.16025,0.0005,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||TGFB_Signaling_Signature,CD4+ T CELLS,-0.087,-0.116,-0.057,-0.0194972759446672,-0.0259963679262229,-0.0127740773430578,0.0,1.0,0.170875,0.0,0.0,0.990125,0.170875,0.000875,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Terminal_Exhaustion_Signature,CD4+ T CELLS,-0.087,-0.117,-0.058,-0.0194972759446672,-0.0262204745462766,-0.0129981839631114,0.0,1.0,0.16425,0.0,0.0,0.98775,0.16425,0.000375,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Tissue_Residency_Signature,CD4+ T CELLS,-0.088,-0.119,-0.059,-0.0197213825647208,-0.0266686877863839,-0.0132222905831651,0.0,1.0,0.1815,0.0,0.0,0.99325,0.1815,0.002125,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Transcriptional_Activation_Signature,CD4+ T CELLS,-0.085,-0.114,-0.054,-0.0190490627045599,-0.0255481546861156,-0.0121017574828968,0.0005,0.9995,0.140625,0.0,0.0,0.983,0.140625,0.000375,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Treg_Signature,CD4+ T CELLS,-0.086,-0.117,-0.057,-0.0192731693246135,-0.0262204745462766,-0.0127740773430578,0.0,1.0,0.1535,0.0,0.0,0.986,0.1535,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Wound_Healing_Signature,CD4+ T CELLS,-0.086,-0.115,-0.057,-0.0192731693246135,-0.0257722613061693,-0.0127740773430578,0.0,1.0,0.151625,0.0,0.0,0.987625,0.151625,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||mTOR_Activation_Signature,CD4+ T CELLS,-0.087,-0.117,-0.058,-0.0194972759446672,-0.0262204745462766,-0.0129981839631114,0.000125,0.999875,0.162375,0.0,0.0,0.989125,0.162375,0.00075,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD8_T_GENERAL||Adipokine_Signaling_Signature,CD8 T GENERAL,0.077,0.048,0.106,0.0172562097441307,0.010757117762575,0.0237553017256865,0.999875,0.000125,0.053875,0.0,0.0,0.965,0.053875,0.0,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Angiogenesis_Regulation_Signature,CD8 T GENERAL,0.077,0.049,0.108,0.0172562097441307,0.0109812243826286,0.0242035149657937,0.999875,0.000125,0.0575,0.0,0.0,0.9675,0.0575,0.0,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Anti_Apoptotic_Signature,CD8 T GENERAL,0.077,0.049,0.106,0.0172562097441307,0.0109812243826286,0.0237553017256865,0.99975,0.00025,0.050125,0.0,0.0,0.969,0.050125,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Autophagy_Regulation_Signature,CD8 T GENERAL,0.078,0.049,0.107,0.0174803163641844,0.0109812243826286,0.0239794083457401,1.0,0.0,0.0575,0.0,0.0,0.970375,0.0575,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||CD8_Coreceptor_Signaling_Signature,CD8 T GENERAL,0.076,0.047,0.105,0.0170321031240771,0.0105330111425213,0.0235311951056328,0.999875,0.000125,0.045875,0.0,0.0,0.96125,0.045875,0.0,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||CD8_Effector_Function_Signature,CD8 T GENERAL,0.077,0.047,0.106,0.0172562097441307,0.0105330111425213,0.0237553017256865,0.99975,0.00025,0.048125,0.0,0.0,0.9605,0.048125,0.0005,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||CD8_Metabolic_Programming_Signature,CD8 T GENERAL,0.078,0.049,0.107,0.0174803163641844,0.0109812243826286,0.0239794083457401,1.0,0.0,0.063375,0.0,0.0,0.973125,0.063375,0.000625,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||CD8_Tissue_Homing_Signature,CD8 T GENERAL,0.077,0.049,0.108,0.0172562097441307,0.0109812243826286,0.0242035149657937,0.99975,0.00025,0.051,0.000125,0.0,0.96275,0.051,0.00025,0.000125,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Cellular_Stress_Response_Signature,CD8 T GENERAL,0.078,0.049,0.106,0.0174803163641844,0.0109812243826286,0.0237553017256865,0.999875,0.000125,0.05475,0.0,0.0,0.972875,0.05475,0.00075,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Chronic_Activation_Signature,CD8 T GENERAL,0.078,0.047,0.107,0.0174803163641844,0.0105330111425213,0.0239794083457401,0.999875,0.000125,0.054125,0.0,0.0,0.968875,0.054125,0.000375,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Complement_Activation_Signature,CD8 T GENERAL,0.077,0.049,0.106,0.0172562097441307,0.0109812243826286,0.0237553017256865,0.999875,0.000125,0.051625,0.0,0.0,0.967875,0.051625,0.000375,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Costimulation_Signature,CD8 T GENERAL,0.078,0.049,0.108,0.0174803163641844,0.0109812243826286,0.0242035149657937,1.0,0.0,0.06425,0.0,0.0,0.972,0.06425,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||ER_Stress_Response_Signature,CD8 T GENERAL,0.077,0.049,0.108,0.0172562097441307,0.0109812243826286,0.0242035149657937,0.999875,0.000125,0.056375,0.0,0.0,0.968875,0.056375,0.0,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Effector_Differentiation_Signature,CD8 T GENERAL,0.077,0.047,0.106,0.0172562097441307,0.0105330111425213,0.0237553017256865,0.999625,0.000375,0.05025,0.0,0.0,0.96525,0.05025,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Energy_Sensing_Signature,CD8 T GENERAL,0.077,0.05,0.107,0.0172562097441307,0.0112053310026823,0.0239794083457401,0.999875,0.000125,0.05425,0.0,0.0,0.970125,0.05425,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Fatty_Acid_Oxidation_Signature,CD8 T GENERAL,0.077,0.049,0.106,0.0172562097441307,0.0109812243826286,0.0237553017256865,0.999875,0.000125,0.0525,0.0,0.0,0.97125,0.0525,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Glycolysis_Signature,CD8 T GENERAL,0.078,0.05,0.107,0.0174803163641844,0.0112053310026823,0.0239794083457401,1.0,0.0,0.058625,0.0,0.0,0.97725,0.058625,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Hypoxia_Response_Signature,CD8 T GENERAL,0.078,0.049,0.108,0.0174803163641844,0.0109812243826286,0.0242035149657937,1.0,0.0,0.063,0.0,0.0,0.973125,0.063,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Immune_Checkpoint_Upregulation_Signature,CD8 T GENERAL,0.077,0.048,0.106,0.0172562097441307,0.010757117762575,0.0237553017256865,0.999875,0.000125,0.05375,0.0,0.0,0.96725,0.05375,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Immunosenescence_Signature,CD8 T GENERAL,0.077,0.047,0.106,0.0172562097441307,0.0105330111425213,0.0237553017256865,0.99975,0.00025,0.05425,0.0,0.0,0.964875,0.05425,0.000375,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Inflammatory_Response_Signature,CD8 T GENERAL,0.077,0.048,0.107,0.0172562097441307,0.010757117762575,0.0239794083457401,1.0,0.0,0.056625,0.0,0.0,0.966,0.056625,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Lipid_Metabolism_Signature,CD8 T GENERAL,0.077,0.049,0.106,0.0172562097441307,0.0109812243826286,0.0237553017256865,1.0,0.0,0.049,0.0,0.0,0.97225,0.049,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Lipid_Peroxidation_Damage_Signature,CD8 T GENERAL,0.078,0.048,0.106,0.0174803163641844,0.010757117762575,0.0237553017256865,1.0,0.0,0.05625,0.0,0.0,0.969625,0.05625,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||MHC_I_Recognition_Signature,CD8 T GENERAL,0.078,0.051,0.109,0.0174803163641844,0.0114294376227359,0.0244276215858474,0.99975,0.00025,0.05925,0.0,0.0,0.97075,0.05925,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Memory_Formation_Signature,CD8 T GENERAL,0.077,0.048,0.106,0.0172562097441307,0.010757117762575,0.0237553017256865,0.999875,0.000125,0.055125,0.0,0.0,0.96775,0.055125,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Microbiome_Response_Signature,CD8 T GENERAL,0.077,0.048,0.106,0.0172562097441307,0.010757117762575,0.0237553017256865,1.0,0.0,0.05275,0.0,0.0,0.969625,0.05275,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Mitochondrial_Function_Signature,CD8 T GENERAL,0.077,0.047,0.106,0.0172562097441307,0.0105330111425213,0.0237553017256865,1.0,0.0,0.057,0.0,0.0,0.96675,0.057,0.0,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||NFAT_Signaling_Signature,CD8 T GENERAL,0.077,0.048,0.106,0.0172562097441307,0.010757117762575,0.0237553017256865,0.99975,0.00025,0.050125,0.0,0.0,0.96675,0.050125,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Oxidative_Stress_Response_Signature,CD8 T GENERAL,0.078,0.049,0.107,0.0174803163641844,0.0109812243826286,0.0239794083457401,0.999875,0.000125,0.05975,0.0,0.0,0.9685,0.05975,0.000375,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Perforin_Granzyme_Pathway_Signature,CD8 T GENERAL,0.076,0.046,0.105,0.0170321031240771,0.0103089045224677,0.0235311951056328,0.99975,0.00025,0.0475,0.0,0.0,0.9595,0.0475,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Proliferation_Signature,CD8 T GENERAL,0.077,0.046,0.105,0.0172562097441307,0.0103089045224677,0.0235311951056328,0.99975,0.00025,0.0505,0.0,0.0,0.964125,0.0505,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Senescence_Signature,CD8 T GENERAL,0.078,0.048,0.108,0.0174803163641844,0.010757117762575,0.0242035149657937,0.9995,0.0005,0.058625,0.0,0.0,0.965625,0.058625,0.000375,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||TCR_Signaling_Signature,CD8 T GENERAL,0.077,0.047,0.106,0.0172562097441307,0.0105330111425213,0.0237553017256865,0.999375,0.000625,0.0475,0.0,0.0,0.96325,0.0475,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Tissue_Residency_Signature,CD8 T GENERAL,0.077,0.048,0.106,0.0172562097441307,0.010757117762575,0.0237553017256865,1.0,0.0,0.046875,0.0,0.0,0.9655,0.046875,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||Wound_Healing_Support_Signature,CD8 T GENERAL,0.078,0.049,0.108,0.0174803163641844,0.0109812243826286,0.0242035149657937,1.0,0.0,0.064125,0.000125,0.0,0.972,0.064125,0.00025,0.000125,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD8_T_GENERAL||mTOR_Signaling_Signature,CD8 T GENERAL,0.077,0.049,0.107,0.0172562097441307,0.0109812243826286,0.0239794083457401,0.999875,0.000125,0.052,0.0,0.0,0.965375,0.052,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
DENDRITIC_CELLS||Adipokine_Signaling_Signature,DENDRITIC CELLS,-0.021,-0.05,0.008,-0.0047062390211265,-0.0112053310026823,0.0017928529604291,0.0725,0.9275,0.0,0.0,0.0,0.02425,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
DENDRITIC_CELLS||Apoptosis_Regulation_Signature,DENDRITIC CELLS,-0.022,-0.051,0.009,-0.0049303456411802,-0.0114294376227359,0.0020169595804828,0.061125,0.938875,0.000125,0.0,0.0,0.032125,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
DENDRITIC_CELLS||Autophagy_Regulation_Signature,DENDRITIC CELLS,-0.022,-0.051,0.008,-0.0049303456411802,-0.0114294376227359,0.0017928529604291,0.062625,0.937375,0.0,0.0,0.0,0.033125,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
DENDRITIC_CELLS||Cell_Proliferation_Signature,DENDRITIC CELLS,-0.022,-0.052,0.009,-0.0049303456411802,-0.0116535442427896,0.0020169595804828,0.057875,0.942125,0.00025,0.0,0.0,0.038125,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
DENDRITIC_CELLS||Chemokine_Production_Signature,DENDRITIC CELLS,-0.022,-0.052,0.007,-0.0049303456411802,-0.0116535442427896,0.0015687463403755,0.05725,0.94275,0.0,0.0,0.0,0.035375,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
DENDRITIC_CELLS||Complement_Activation_Signature,DENDRITIC CELLS,-0.022,-0.053,0.008,-0.0049303456411802,-0.0118776508628432,0.0017928529604291,0.057875,0.942125,0.000125,0.0,0.0,0.03575,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
DENDRITIC_CELLS||Costimulation_Signature,DENDRITIC CELLS,-0.021,-0.052,0.009,-0.0047062390211265,-0.0116535442427896,0.0020169595804828,0.07575,0.92425,0.00025,0.0,0.0,0.030125,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
DENDRITIC_CELLS||Cytokine_Production_Signature,DENDRITIC CELLS,-0.022,-0.054,0.008,-0.0049303456411802,-0.0121017574828968,0.0017928529604291,0.06725,0.93275,0.0,0.0,0.0,0.0355,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
DENDRITIC_CELLS||DNA_Repair_Signature,DENDRITIC CELLS,-0.023,-0.055,0.006,-0.0051544522612338,-0.0123258641029505,0.0013446397203218,0.052625,0.947375,0.00025,0.0,0.0,0.041375,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
DENDRITIC_CELLS||Dendritic_Cell_Identity_Signature,DENDRITIC CELLS,-0.021,-0.05,0.011,-0.0047062390211265,-0.0112053310026823,0.0024651728205901,0.073125,0.926875,0.000125,0.0,0.0,0.0275,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
