,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu[12878],-0.078,0.102,-0.267,0.113,0.001,0.001,10403.0,7133.0,1.0
mu[12879],-0.339,0.057,-0.442,-0.228,0.0,0.001,18843.0,5901.0,1.0
mu[12880],0.11,0.058,-0.002,0.216,0.0,0.001,18589.0,5648.0,1.0
mu[12881],0.095,0.058,-0.013,0.203,0.0,0.001,19341.0,6454.0,1.0
mu[12882],-0.08,0.079,-0.228,0.067,0.001,0.001,11307.0,7092.0,1.0
mu[12883],-0.003,0.063,-0.128,0.111,0.001,0.001,14834.0,6050.0,1.0
mu[12884],-0.102,0.063,-0.214,0.021,0.0,0.001,17245.0,6214.0,1.0
mu[12885],-0.005,0.062,-0.123,0.108,0.0,0.001,16753.0,5613.0,1.0
mu[12886],-0.241,0.068,-0.361,-0.11,0.001,0.001,15196.0,6463.0,1.0
mu[12887],-0.226,0.066,-0.353,-0.107,0.001,0.001,16289.0,6244.0,1.0
mu[12888],-0.367,0.058,-0.475,-0.256,0.0,0.001,17550.0,5991.0,1.0
mu[12889],-0.075,0.069,-0.201,0.057,0.001,0.001,14678.0,7096.0,1.0
mu[12890],-0.205,0.081,-0.36,-0.057,0.001,0.001,10789.0,7328.0,1.0
mu[12891],0.262,0.081,0.104,0.407,0.001,0.001,12135.0,7336.0,1.0
mu[12892],0.006,0.061,-0.103,0.125,0.0,0.001,19282.0,5572.0,1.0
mu[12893],-0.127,0.061,-0.242,-0.015,0.0,0.001,20602.0,5797.0,1.0
mu[12894],0.302,0.059,0.191,0.412,0.0,0.001,17732.0,5914.0,1.0
mu[12895],0.218,0.065,0.096,0.339,0.001,0.001,16310.0,6917.0,1.0
mu[12896],-0.066,0.058,-0.175,0.04,0.0,0.001,20010.0,6011.0,1.0
mu[12897],-0.019,0.06,-0.13,0.094,0.0,0.001,17627.0,6686.0,1.0
mu[12898],0.258,0.082,0.102,0.408,0.001,0.001,11551.0,7866.0,1.0
mu[12899],-0.119,0.069,-0.255,0.004,0.001,0.001,13707.0,5915.0,1.0
mu[12900],-0.474,0.069,-0.602,-0.347,0.001,0.001,13741.0,6684.0,1.0
mu[12901],-0.086,0.058,-0.195,0.025,0.0,0.001,21624.0,5115.0,1.0
mu[12902],-0.069,0.058,-0.182,0.039,0.0,0.001,19650.0,5894.0,1.0
mu[12903],0.19,0.059,0.083,0.306,0.0,0.001,18068.0,5737.0,1.0
mu[12904],0.16,0.059,0.053,0.271,0.0,0.001,18587.0,6404.0,1.0
mu[12905],0.134,0.064,0.014,0.255,0.001,0.001,14592.0,6686.0,1.0
mu[12906],0.373,0.059,0.266,0.486,0.0,0.001,17061.0,6208.0,1.0
mu[12907],-0.233,0.081,-0.379,-0.075,0.001,0.001,10328.0,7177.0,1.0
mu[12908],0.154,0.069,0.025,0.286,0.001,0.001,12777.0,6184.0,1.0
mu[12909],0.299,0.058,0.192,0.408,0.0,0.001,16015.0,6236.0,1.0
mu[12910],-0.351,0.074,-0.491,-0.214,0.001,0.001,11918.0,7016.0,1.0
mu[12911],-0.266,0.07,-0.398,-0.136,0.001,0.001,14658.0,7546.0,1.0
mu[12912],-0.237,0.074,-0.379,-0.099,0.001,0.001,12618.0,7336.0,1.0
mu[12913],-0.027,0.061,-0.139,0.086,0.0,0.001,16532.0,5756.0,1.0
mu[12914],0.644,0.061,0.531,0.756,0.001,0.001,12985.0,6772.0,1.0
mu[12915],0.211,0.058,0.102,0.322,0.0,0.001,19011.0,5848.0,1.0
mu[12916],0.114,0.061,-0.003,0.224,0.0,0.001,17897.0,6349.0,1.0
mu[12917],-0.132,0.08,-0.281,0.018,0.001,0.001,10678.0,7210.0,1.0
mu[12918],0.015,0.08,-0.136,0.164,0.001,0.001,11409.0,7343.0,1.0
mu[12919],0.078,0.124,-0.156,0.312,0.001,0.001,9078.0,7219.0,1.0
mu[12920],0.118,0.06,0.003,0.228,0.0,0.001,18695.0,6239.0,1.0
mu[12921],-0.14,0.076,-0.28,0.006,0.001,0.001,11647.0,6956.0,1.0
mu[12922],0.343,0.066,0.22,0.463,0.001,0.001,12580.0,5651.0,1.0
mu[12923],-0.082,0.09,-0.258,0.081,0.001,0.001,9825.0,7538.0,1.0
mu[12924],0.056,0.065,-0.062,0.182,0.001,0.001,15442.0,6145.0,1.0
mu[12925],0.188,0.088,0.023,0.351,0.001,0.001,10886.0,7495.0,1.0
mu[12926],-0.07,0.058,-0.18,0.038,0.0,0.001,20273.0,5880.0,1.0
mu[12927],0.136,0.058,0.026,0.243,0.0,0.001,19336.0,5835.0,1.0
mu[12928],0.049,0.073,-0.098,0.179,0.001,0.001,11948.0,6683.0,1.0
mu[12929],-0.007,0.068,-0.134,0.118,0.001,0.001,14874.0,6968.0,1.0
mu[12930],0.538,0.061,0.418,0.647,0.001,0.001,14644.0,6773.0,1.0
mu[12931],-0.175,0.058,-0.285,-0.067,0.0,0.001,21119.0,6298.0,1.0
mu[12932],-0.149,0.068,-0.272,-0.016,0.001,0.001,13370.0,6989.0,1.0
mu[12933],0.023,0.086,-0.134,0.189,0.001,0.001,10098.0,7461.0,1.0
mu[12934],-0.24,0.078,-0.383,-0.093,0.001,0.001,11962.0,7010.0,1.0
mu[12935],-0.021,0.07,-0.149,0.114,0.001,0.001,13947.0,7007.0,1.0
mu[12936],-0.175,0.085,-0.33,-0.013,0.001,0.001,9992.0,6898.0,1.0
mu[12937],-0.34,0.061,-0.455,-0.226,0.0,0.001,18139.0,6644.0,1.0
mu[12938],-0.537,0.06,-0.651,-0.425,0.0,0.001,16524.0,6507.0,1.0
mu[12939],0.389,0.064,0.273,0.511,0.001,0.001,13316.0,6465.0,1.0
mu[12940],0.057,0.069,-0.072,0.183,0.001,0.001,13043.0,6794.0,1.0
mu[12941],-0.716,0.058,-0.83,-0.61,0.0,0.001,15703.0,6163.0,1.0
mu[12942],-0.387,0.059,-0.494,-0.274,0.0,0.001,18097.0,5710.0,1.0
mu[12943],-0.057,0.061,-0.167,0.058,0.0,0.001,18307.0,5894.0,1.0
mu[12944],-0.264,0.059,-0.374,-0.154,0.0,0.001,18496.0,5310.0,1.0
mu[12945],-0.61,0.069,-0.738,-0.479,0.001,0.001,13200.0,7527.0,1.0
mu[12946],-0.062,0.063,-0.18,0.06,0.001,0.001,15127.0,5548.0,1.0
mu[12947],-0.118,0.059,-0.232,-0.011,0.0,0.001,20177.0,5540.0,1.0
mu[12948],-0.378,0.06,-0.491,-0.269,0.0,0.001,19054.0,6130.0,1.0
mu[12949],-0.667,0.078,-0.814,-0.523,0.001,0.001,10809.0,6993.0,1.0
mu[12950],-0.215,0.062,-0.328,-0.097,0.0,0.001,16398.0,6104.0,1.0
mu[12951],0.204,0.059,0.096,0.317,0.0,0.001,16003.0,6287.0,1.0
mu[12952],0.071,0.087,-0.093,0.233,0.001,0.001,10347.0,7035.0,1.0
mu[12953],-0.728,0.063,-0.851,-0.614,0.001,0.001,12204.0,7056.0,1.0
mu[12954],0.086,0.063,-0.033,0.202,0.001,0.001,15491.0,6166.0,1.0
mu[12955],0.077,0.058,-0.033,0.184,0.0,0.001,18610.0,5557.0,1.0
mu[12956],-0.057,0.097,-0.241,0.121,0.001,0.001,10480.0,7105.0,1.0
mu[12957],-0.099,0.061,-0.215,0.014,0.0,0.001,19163.0,5434.0,1.0
mu[12958],-0.133,0.065,-0.254,-0.009,0.001,0.001,16783.0,6587.0,1.0
mu[12959],-0.071,0.06,-0.181,0.045,0.0,0.001,19171.0,5948.0,1.0
mu[12960],-0.108,0.059,-0.221,0.002,0.0,0.001,19913.0,5880.0,1.0
mu[12961],-0.05,0.065,-0.173,0.071,0.001,0.001,16096.0,6410.0,1.0
mu[12962],-0.275,0.067,-0.397,-0.145,0.001,0.001,15695.0,6451.0,1.0
mu[12963],-0.152,0.081,-0.31,-0.001,0.001,0.001,11943.0,6949.0,1.0
mu[12964],0.131,0.069,0.005,0.264,0.001,0.001,13672.0,6495.0,1.0
mu[12965],0.14,0.068,0.013,0.267,0.001,0.001,14049.0,6795.0,1.0
mu[12966],0.017,0.195,-0.352,0.381,0.002,0.002,8988.0,7278.0,1.0
mu[12967],0.022,0.061,-0.093,0.137,0.0,0.001,15961.0,5415.0,1.0
mu[12968],-0.275,0.059,-0.385,-0.165,0.0,0.001,19022.0,6142.0,1.0
mu[12969],-0.028,0.06,-0.143,0.08,0.0,0.001,21989.0,5295.0,1.0
mu[12970],-0.236,0.06,-0.349,-0.123,0.0,0.001,18643.0,6221.0,1.0
mu[12971],-0.339,0.073,-0.479,-0.205,0.001,0.001,12881.0,6512.0,1.0
mu[12972],-0.218,0.085,-0.383,-0.063,0.001,0.001,11556.0,6425.0,1.0
mu[12973],-0.161,0.074,-0.302,-0.022,0.001,0.001,13482.0,7118.0,1.0
mu[12974],-0.035,0.063,-0.155,0.079,0.0,0.001,17724.0,4897.0,1.0
mu[12975],-0.056,0.058,-0.167,0.05,0.0,0.001,19225.0,5230.0,1.0
mu[12976],-0.006,0.063,-0.128,0.111,0.0,0.001,17142.0,6398.0,1.0
mu[12977],0.153,0.125,-0.085,0.386,0.001,0.001,9509.0,7489.0,1.0
mu[12978],0.078,0.057,-0.028,0.188,0.0,0.001,20232.0,5247.0,1.0
mu[12979],-0.346,0.062,-0.456,-0.226,0.0,0.001,16330.0,5545.0,1.0
mu[12980],0.03,0.076,-0.116,0.167,0.001,0.001,13271.0,6805.0,1.0
mu[12981],-0.181,0.062,-0.299,-0.066,0.0,0.001,16858.0,5586.0,1.0
mu[12982],-0.085,0.059,-0.194,0.026,0.0,0.001,20221.0,5139.0,1.0
mu[12983],-0.118,0.058,-0.225,-0.006,0.0,0.001,17571.0,5871.0,1.0
mu[12984],-0.211,0.082,-0.361,-0.055,0.001,0.001,12062.0,7278.0,1.0
mu[12985],0.057,0.07,-0.073,0.186,0.001,0.001,14228.0,6599.0,1.0
mu[12986],-0.484,0.062,-0.598,-0.363,0.0,0.001,16789.0,6424.0,1.0
mu[12987],0.577,0.059,0.471,0.69,0.0,0.001,15930.0,6597.0,1.0
mu[12988],0.139,0.059,0.031,0.252,0.0,0.001,20851.0,5596.0,1.0
mu[12989],-0.051,0.066,-0.175,0.075,0.001,0.001,15791.0,7078.0,1.0
mu[12990],-0.09,0.06,-0.2,0.027,0.0,0.001,19495.0,5084.0,1.0
mu[12991],-0.04,0.079,-0.186,0.116,0.001,0.001,12563.0,6980.0,1.0
mu[12992],-0.093,0.069,-0.232,0.031,0.001,0.001,15391.0,6683.0,1.0
mu[12993],-0.059,0.059,-0.171,0.053,0.0,0.001,19858.0,5809.0,1.0
mu[12994],-0.088,0.063,-0.199,0.038,0.0,0.001,19278.0,5510.0,1.0
mu[12995],-0.197,0.094,-0.371,-0.018,0.001,0.001,10637.0,7324.0,1.0
mu[12996],-0.051,0.069,-0.182,0.077,0.001,0.001,16055.0,6052.0,1.0
mu[12997],0.144,0.067,0.018,0.267,0.001,0.001,13474.0,6626.0,1.0
mu[12998],-0.137,0.084,-0.302,0.018,0.001,0.001,12156.0,6976.0,1.0
mu[12999],0.019,0.12,-0.207,0.243,0.001,0.001,9615.0,7612.0,1.0
mu[13000],-0.0,0.064,-0.117,0.123,0.0,0.001,16431.0,5340.0,1.0
mu[13001],-0.032,0.06,-0.143,0.083,0.0,0.001,21981.0,5020.0,1.0
mu[13002],-0.233,0.058,-0.341,-0.121,0.0,0.001,22550.0,5794.0,1.0
mu[13003],-0.164,0.06,-0.281,-0.056,0.0,0.001,19226.0,5935.0,1.0
mu[13004],-0.258,0.08,-0.408,-0.107,0.001,0.001,12592.0,7133.0,1.0
mu[13005],-0.081,0.102,-0.262,0.118,0.001,0.001,10187.0,7140.0,1.0
mu[13006],-0.332,0.059,-0.437,-0.22,0.0,0.001,19491.0,6037.0,1.0
mu[13007],0.118,0.059,0.007,0.228,0.0,0.001,20191.0,4796.0,1.0
mu[13008],0.103,0.059,-0.004,0.218,0.0,0.001,17666.0,5384.0,1.0
mu[13009],-0.066,0.077,-0.214,0.076,0.001,0.001,13000.0,6920.0,1.0
mu[13010],0.008,0.064,-0.111,0.128,0.0,0.001,18217.0,6594.0,1.0
mu[13011],-0.098,0.064,-0.224,0.015,0.001,0.001,15269.0,5895.0,1.0
mu[13012],0.005,0.062,-0.113,0.118,0.0,0.001,18577.0,6209.0,1.0
mu[13013],-0.229,0.067,-0.353,-0.102,0.001,0.001,17455.0,6393.0,1.0
mu[13014],-0.222,0.066,-0.344,-0.094,0.001,0.001,16045.0,6223.0,1.0
mu[13015],-0.358,0.059,-0.47,-0.248,0.0,0.001,18491.0,6070.0,1.0
mu[13016],-0.072,0.071,-0.198,0.065,0.001,0.001,13724.0,6671.0,1.0
mu[13017],-0.191,0.08,-0.341,-0.037,0.001,0.001,12555.0,6992.0,1.0
mu[13018],0.263,0.081,0.115,0.416,0.001,0.001,11644.0,6859.0,1.0
mu[13019],0.012,0.061,-0.099,0.131,0.0,0.001,18582.0,5973.0,1.0
mu[13020],-0.121,0.062,-0.234,-0.005,0.0,0.001,17559.0,5558.0,1.0
mu[13021],0.311,0.059,0.198,0.419,0.0,0.001,18685.0,6240.0,1.0
mu[13022],0.222,0.066,0.098,0.345,0.001,0.001,14451.0,5503.0,1.0
mu[13023],-0.057,0.059,-0.165,0.057,0.0,0.001,21255.0,5772.0,1.0
mu[13024],-0.014,0.061,-0.127,0.1,0.0,0.001,18711.0,5854.0,1.0
mu[13025],0.259,0.083,0.1,0.411,0.001,0.001,11295.0,7155.0,1.0
mu[13026],-0.107,0.068,-0.231,0.024,0.001,0.001,16999.0,6632.0,1.0
mu[13027],-0.462,0.068,-0.596,-0.34,0.001,0.001,13991.0,6551.0,1.0
mu[13028],-0.079,0.057,-0.184,0.032,0.0,0.001,20293.0,5480.0,1.0
mu[13029],-0.061,0.059,-0.169,0.053,0.0,0.001,20135.0,5477.0,1.0
mu[13030],0.196,0.06,0.085,0.31,0.0,0.001,18721.0,5827.0,1.0
mu[13031],0.166,0.06,0.053,0.275,0.0,0.001,19104.0,6416.0,1.0
mu[13032],0.146,0.064,0.02,0.26,0.001,0.001,16153.0,6205.0,1.0
mu[13033],0.38,0.059,0.272,0.49,0.0,0.001,17684.0,5823.0,1.0
mu[13034],-0.219,0.08,-0.365,-0.065,0.001,0.001,12081.0,7381.0,1.0
mu[13035],0.167,0.069,0.034,0.29,0.001,0.001,15144.0,6827.0,1.0
mu[13036],0.307,0.058,0.201,0.419,0.0,0.001,18477.0,5798.0,1.0
mu[13037],-0.337,0.073,-0.473,-0.203,0.001,0.001,14242.0,6491.0,1.0
mu[13038],-0.263,0.07,-0.391,-0.124,0.001,0.001,13080.0,6706.0,1.0
mu[13039],-0.235,0.075,-0.37,-0.087,0.001,0.001,12143.0,6834.0,1.0
mu[13040],-0.016,0.06,-0.123,0.103,0.0,0.001,19628.0,5971.0,1.0
mu[13041],0.654,0.061,0.538,0.767,0.001,0.001,13941.0,6751.0,1.0
mu[13042],0.218,0.058,0.105,0.325,0.0,0.001,18038.0,5300.0,1.0
mu[13043],0.119,0.061,0.006,0.234,0.0,0.001,16216.0,6304.0,1.0
mu[13044],-0.117,0.079,-0.267,0.03,0.001,0.001,12685.0,7323.0,1.0
mu[13045],0.03,0.078,-0.12,0.171,0.001,0.001,12688.0,7228.0,1.0
mu[13046],0.072,0.126,-0.168,0.302,0.001,0.001,9611.0,7455.0,1.0
mu[13047],0.124,0.061,0.005,0.233,0.0,0.001,15863.0,6345.0,1.0
mu[13048],-0.126,0.074,-0.268,0.011,0.001,0.001,13111.0,7154.0,1.0
mu[13049],0.355,0.065,0.231,0.475,0.001,0.001,14556.0,6113.0,1.0
mu[13050],-0.066,0.088,-0.238,0.093,0.001,0.001,11406.0,7359.0,1.0
mu[13051],0.067,0.064,-0.058,0.183,0.0,0.001,17081.0,6852.0,1.0
mu[13052],0.187,0.088,0.017,0.349,0.001,0.001,10326.0,6803.0,1.0
mu[13053],-0.063,0.058,-0.172,0.043,0.0,0.001,19036.0,6040.0,1.0
mu[13054],0.145,0.059,0.03,0.254,0.0,0.001,19126.0,5788.0,1.0
mu[13055],0.062,0.072,-0.075,0.195,0.001,0.001,13967.0,6905.0,1.0
mu[13056],-0.004,0.069,-0.137,0.122,0.001,0.001,13384.0,6035.0,1.0
mu[13057],0.543,0.062,0.429,0.66,0.001,0.001,14375.0,6793.0,1.0
mu[13058],-0.169,0.059,-0.283,-0.06,0.0,0.001,18803.0,5574.0,1.0
mu[13059],-0.137,0.068,-0.262,-0.005,0.001,0.001,14936.0,7004.0,1.0
mu[13060],0.038,0.085,-0.12,0.197,0.001,0.001,11590.0,7096.0,1.0
mu[13061],-0.226,0.077,-0.368,-0.084,0.001,0.001,13411.0,6917.0,1.0
mu[13062],-0.018,0.07,-0.149,0.117,0.001,0.001,12902.0,6465.0,1.0
mu[13063],-0.159,0.084,-0.316,0.003,0.001,0.001,11562.0,7282.0,1.0
mu[13064],-0.329,0.061,-0.446,-0.221,0.0,0.001,17645.0,6742.0,1.0
mu[13065],-0.532,0.061,-0.644,-0.414,0.0,0.001,16549.0,6270.0,1.0
mu[13066],0.4,0.064,0.283,0.523,0.001,0.001,14692.0,6733.0,1.0
mu[13067],0.069,0.068,-0.059,0.198,0.001,0.001,14362.0,6491.0,1.0
mu[13068],-0.707,0.059,-0.82,-0.597,0.0,0.001,16368.0,6739.0,1.0
mu[13069],-0.379,0.059,-0.486,-0.269,0.0,0.001,18852.0,5553.0,1.0
mu[13070],-0.047,0.061,-0.157,0.073,0.0,0.001,20023.0,5976.0,1.0
mu[13071],-0.255,0.059,-0.365,-0.147,0.0,0.001,20083.0,5169.0,1.0
mu[13072],-0.607,0.07,-0.741,-0.479,0.001,0.001,11700.0,6821.0,1.0
mu[13073],-0.051,0.063,-0.173,0.06,0.0,0.001,17779.0,6264.0,1.0
mu[13074],-0.108,0.059,-0.218,0.002,0.0,0.001,19640.0,5790.0,1.0
mu[13075],-0.372,0.061,-0.485,-0.26,0.0,0.001,18603.0,5631.0,1.0
mu[13076],-0.653,0.076,-0.8,-0.512,0.001,0.001,11493.0,7537.0,1.0
mu[13077],-0.204,0.062,-0.32,-0.086,0.0,0.001,17845.0,6004.0,1.0
mu[13078],0.214,0.06,0.103,0.328,0.0,0.001,16745.0,6164.0,1.0
mu[13079],0.087,0.086,-0.076,0.247,0.001,0.001,11332.0,7624.0,1.0
mu[13080],-0.717,0.064,-0.835,-0.598,0.001,0.001,13708.0,7190.0,1.0
mu[13081],0.056,0.062,-0.059,0.176,0.0,0.001,17978.0,5793.0,1.0
mu[13082],0.058,0.057,-0.044,0.169,0.0,0.001,19015.0,5689.0,1.0
mu[13083],-0.133,0.105,-0.333,0.061,0.001,0.001,10202.0,6246.0,1.0
mu[13084],-0.095,0.061,-0.212,0.019,0.0,0.001,18293.0,5933.0,1.0
mu[13085],-0.117,0.067,-0.243,0.009,0.001,0.001,14098.0,6276.0,1.0
mu[13086],-0.094,0.059,-0.203,0.014,0.0,0.001,18821.0,6103.0,1.0
mu[13087],-0.113,0.058,-0.221,-0.002,0.0,0.001,19476.0,5306.0,1.0
mu[13088],-0.083,0.065,-0.202,0.04,0.0,0.001,18107.0,6679.0,1.0
mu[13089],-0.258,0.068,-0.384,-0.126,0.001,0.001,13078.0,6328.0,1.0
mu[13090],-0.116,0.088,-0.28,0.052,0.001,0.001,11095.0,6965.0,1.0
mu[13091],0.089,0.07,-0.044,0.218,0.001,0.001,14097.0,7642.0,1.0
mu[13092],0.1,0.069,-0.035,0.227,0.001,0.001,15787.0,7280.0,1.0
mu[13093],-0.147,0.219,-0.551,0.272,0.002,0.003,8807.0,5855.0,1.0
mu[13094],-0.005,0.061,-0.12,0.112,0.0,0.001,18084.0,6775.0,1.0
mu[13095],-0.282,0.057,-0.382,-0.167,0.0,0.001,18937.0,5787.0,1.0
mu[13096],-0.044,0.058,-0.151,0.065,0.0,0.001,23047.0,5915.0,1.0
mu[13097],-0.26,0.059,-0.365,-0.147,0.0,0.001,20688.0,5448.0,1.0
mu[13098],-0.312,0.077,-0.462,-0.173,0.001,0.001,11362.0,7212.0,1.0
mu[13099],-0.28,0.089,-0.45,-0.118,0.001,0.001,11864.0,7594.0,1.0
mu[13100],-0.132,0.079,-0.277,0.022,0.001,0.001,12216.0,6955.0,1.0
mu[13101],-0.065,0.062,-0.185,0.047,0.0,0.001,19795.0,6579.0,1.0
mu[13102],-0.075,0.056,-0.183,0.03,0.0,0.001,20531.0,5567.0,1.0
mu[13103],-0.035,0.062,-0.154,0.077,0.0,0.001,17709.0,6438.0,1.0
mu[13104],0.051,0.138,-0.211,0.306,0.001,0.002,9433.0,6386.0,1.0
mu[13105],0.066,0.057,-0.04,0.17,0.0,0.001,21909.0,6746.0,1.0
mu[13106],-0.375,0.061,-0.49,-0.259,0.0,0.001,16859.0,6105.0,1.0
mu[13107],-0.021,0.079,-0.167,0.13,0.001,0.001,13682.0,7440.0,1.0
mu[13108],-0.209,0.061,-0.321,-0.094,0.0,0.001,18843.0,6620.0,1.0
mu[13109],-0.105,0.057,-0.214,0.004,0.0,0.001,18710.0,6016.0,1.0
mu[13110],-0.126,0.057,-0.233,-0.019,0.0,0.001,20139.0,5812.0,1.0
mu[13111],-0.269,0.086,-0.425,-0.101,0.001,0.001,12132.0,7060.0,1.0
mu[13112],0.078,0.073,-0.063,0.211,0.001,0.001,13158.0,7126.0,1.0
mu[13113],-0.477,0.063,-0.596,-0.363,0.001,0.001,14924.0,6477.0,1.0
mu[13114],0.562,0.056,0.459,0.669,0.0,0.001,15210.0,6685.0,1.0
mu[13115],0.123,0.056,0.016,0.226,0.0,0.001,21859.0,5713.0,1.0
mu[13116],-0.034,0.07,-0.164,0.098,0.001,0.001,15285.0,7080.0,1.0
mu[13117],-0.088,0.06,-0.197,0.03,0.0,0.001,19135.0,6223.0,1.0
mu[13118],-0.006,0.085,-0.17,0.149,0.001,0.001,11259.0,7638.0,1.0
mu[13119],-0.072,0.073,-0.2,0.071,0.001,0.001,12891.0,6981.0,1.0
mu[13120],-0.077,0.058,-0.185,0.031,0.0,0.001,21717.0,5984.0,1.0
mu[13121],-0.116,0.06,-0.227,-0.004,0.0,0.001,19538.0,6837.0,1.0
mu[13122],-0.269,0.101,-0.459,-0.081,0.001,0.001,10604.0,6893.0,1.0
mu[13123],-0.034,0.07,-0.163,0.099,0.001,0.001,13928.0,6171.0,1.0
mu[13124],0.104,0.068,-0.022,0.234,0.001,0.001,16198.0,6854.0,1.0
mu[13125],-0.097,0.09,-0.268,0.068,0.001,0.001,10668.0,7167.0,1.0
mu[13126],-0.079,0.132,-0.327,0.164,0.001,0.002,9398.0,6086.0,1.0
mu[13127],-0.033,0.064,-0.15,0.089,0.0,0.001,16559.0,6176.0,1.0
mu[13128],-0.047,0.058,-0.157,0.06,0.0,0.001,24515.0,5890.0,1.0
mu[13129],-0.241,0.056,-0.344,-0.134,0.0,0.001,19167.0,6481.0,1.0
mu[13130],-0.161,0.061,-0.278,-0.052,0.0,0.001,16686.0,6202.0,1.0
mu[13131],-0.223,0.086,-0.387,-0.063,0.001,0.001,11087.0,6725.0,1.0
mu[13132],-0.161,0.11,-0.374,0.042,0.001,0.001,9978.0,6554.0,1.0
mu[13133],-0.344,0.056,-0.452,-0.243,0.0,0.001,19885.0,6437.0,1.0
mu[13134],0.106,0.056,0.002,0.212,0.0,0.001,19909.0,5771.0,1.0
mu[13135],0.09,0.058,-0.02,0.199,0.0,0.001,22230.0,5550.0,1.0
mu[13136],-0.034,0.083,-0.19,0.123,0.001,0.001,11661.0,6681.0,1.0
mu[13137],0.018,0.064,-0.102,0.137,0.001,0.001,15653.0,6918.0,1.0
mu[13138],-0.13,0.063,-0.248,-0.01,0.0,0.001,17137.0,6339.0,1.0
mu[13139],0.012,0.062,-0.106,0.126,0.0,0.001,17132.0,6168.0,1.0
mu[13140],-0.215,0.068,-0.343,-0.087,0.001,0.001,14323.0,6856.0,1.0
mu[13141],-0.259,0.066,-0.379,-0.133,0.001,0.001,16766.0,7082.0,1.0
mu[13142],-0.362,0.058,-0.473,-0.256,0.0,0.001,17439.0,6307.0,1.0
mu[13143],-0.116,0.073,-0.26,0.014,0.001,0.001,14806.0,6621.0,1.0
mu[13144],-0.156,0.085,-0.31,0.011,0.001,0.001,10611.0,6523.0,1.0
mu[13145],0.205,0.086,0.042,0.362,0.001,0.001,11658.0,6934.0,1.0
mu[13146],-0.014,0.061,-0.13,0.098,0.0,0.001,19612.0,6593.0,1.0
mu[13147],-0.149,0.061,-0.261,-0.034,0.0,0.001,18590.0,6066.0,1.0
mu[13148],0.307,0.057,0.202,0.413,0.0,0.001,17099.0,6365.0,1.0
mu[13149],0.187,0.064,0.067,0.31,0.001,0.001,15291.0,7143.0,1.0
mu[13150],-0.062,0.058,-0.175,0.042,0.0,0.001,21136.0,5864.0,1.0
mu[13151],-0.041,0.06,-0.154,0.072,0.0,0.001,18032.0,6766.0,1.0
mu[13152],0.2,0.087,0.033,0.356,0.001,0.001,11556.0,6583.0,1.0
mu[13153],-0.088,0.07,-0.22,0.043,0.001,0.001,14426.0,7443.0,1.0
mu[13154],-0.443,0.072,-0.574,-0.308,0.001,0.001,13054.0,6577.0,1.0
mu[13155],-0.091,0.056,-0.196,0.012,0.0,0.001,23162.0,6655.0,1.0
mu[13156],-0.071,0.056,-0.178,0.031,0.0,0.001,21510.0,5906.0,1.0
mu[13157],0.173,0.059,0.06,0.285,0.0,0.001,18497.0,6133.0,1.0
mu[13158],0.143,0.059,0.029,0.252,0.0,0.001,20950.0,6221.0,1.0
mu[13159],0.156,0.065,0.041,0.283,0.001,0.001,15643.0,6787.0,1.0
mu[13160],0.365,0.057,0.262,0.479,0.0,0.001,16880.0,6521.0,1.0
mu[13161],-0.185,0.086,-0.349,-0.028,0.001,0.001,10854.0,7289.0,1.0
mu[13162],0.185,0.07,0.052,0.315,0.001,0.001,13265.0,7322.0,1.0
mu[13163],0.303,0.057,0.194,0.412,0.0,0.001,17026.0,6247.0,1.0
mu[13164],-0.312,0.077,-0.46,-0.171,0.001,0.001,11847.0,7171.0,1.0
mu[13165],-0.306,0.071,-0.44,-0.17,0.001,0.001,13892.0,6701.0,1.0
mu[13166],-0.286,0.078,-0.437,-0.148,0.001,0.001,13131.0,7581.0,1.0
mu[13167],-0.012,0.06,-0.123,0.102,0.0,0.001,16861.0,6897.0,1.0
mu[13168],0.657,0.061,0.543,0.77,0.001,0.001,13764.0,7295.0,1.0
mu[13169],0.198,0.058,0.09,0.307,0.0,0.001,18733.0,5816.0,1.0
mu[13170],0.092,0.061,-0.02,0.205,0.0,0.001,16870.0,6759.0,1.0
mu[13171],-0.083,0.085,-0.242,0.076,0.001,0.001,10946.0,7140.0,1.0
mu[13172],0.062,0.083,-0.089,0.22,0.001,0.001,11216.0,7078.0,1.0
mu[13173],-0.03,0.138,-0.277,0.243,0.001,0.002,9624.0,6795.0,1.0
mu[13174],0.096,0.06,-0.018,0.207,0.0,0.001,17626.0,6934.0,1.0
mu[13175],-0.097,0.08,-0.24,0.056,0.001,0.001,12006.0,7484.0,1.0
mu[13176],0.368,0.066,0.248,0.496,0.001,0.001,12940.0,7102.0,1.0
mu[13177],-0.022,0.095,-0.205,0.154,0.001,0.001,10709.0,7401.0,1.0
mu[13178],0.078,0.066,-0.042,0.205,0.001,0.001,16013.0,7040.0,1.0
mu[13179],0.121,0.094,-0.056,0.295,0.001,0.001,11095.0,6984.0,1.0
mu[13180],-0.08,0.057,-0.185,0.029,0.0,0.001,22467.0,5722.0,1.0
mu[13181],0.135,0.057,0.029,0.243,0.0,0.001,19216.0,6007.0,1.0
