"","Index","Rank","Cell.Interaction","Favorable.Cell.Type","Unfavorable.Cell.Type","No.Total.IMGP","No.Shared.IMGP","Enrichment.Ratio","P.Value","Adjust.P.Value","Permutation.FDR","Shared.IMGP","Total.IMGP"
"81",164,164,"Tfh_Cytotoxic","Tfh","Cytotoxic",11,7,1.273,0.274297311670894,0.772715597511909,1,"MYO6_GNLY/STK39_APBA2/STK39_GNLY/SIRPG_GNLY/ICA1_GNLY/ZNF764_GNLY/KCNK5_GNLY","HEY1_KLRK1/MAGEH1_KLRK1/ICA1_GNLY/SIRPG_GNLY/MYO6_GNLY/STK39_GNLY/ZNF764_GNLY/KCNK5_GNLY/PASK_ZBTB16/CDK5R1_ZBTB16/STK39_APBA2"
"296",165,165,"B_T","B","T",13,8,1.231,0.290397229763217,0.813112243337007,1,"BLNK_CD28/BLNK_GIMAP5/BLNK_PRKCQ/BLNK_NCALD/BLNK_CD6/BLNK_LCK/BLNK_CD3G/BLNK_TRAT1","BLNK_CD28/BLNK_LCK/BLNK_PRKCQ/BLNK_NCALD/CD72_CD3G/BLNK_CD3G/BLNK_TRAT1/CD72_BCL11B/BACH2_BCL11B/MEF2C_BCL11B/CD72_CD6/BLNK_CD6/BLNK_GIMAP5"
"59",166,166,"Tem_CD8 T","Tem","CD8 T",4,3,1.5,0.312461202213749,0.85926830608781,1,"DDX17_DNAJB1/PRKY_DNAJB1/TBCD_DNAJB1","PRKY_DNAJB1/TBCD_DNAJB1/DDX17_DNAJB1/EWSR1_FLT3LG"
"212",167,166,"B_CD56bright NK","B","CD56bright NK",4,3,1.5,0.312461202213749,0.85926830608781,1,"BLNK_MPPED1/BLNK_PLA2G6/BLNK_DUSP4","BLNK_DUSP4/BLNK_PLA2G6/GLDC_PLA2G6/BLNK_MPPED1"
"401",168,166,"B_Tgd","B","Tgd",4,3,1.5,0.312461202213749,0.85926830608781,1,"BLNK_FEZ1/BLNK_CD160/BLNK_TRGV9","BLNK_TRGV9/GLDC_TRGV9/BLNK_CD160/BLNK_FEZ1"
"319",169,169,"Cytotoxic_Th","Cytotoxic","Th",6,4,1.333,0.343701495239028,0.939586336097224,1,"SIGIRR_NAP1L4/ZBTB16_NAP1L4/KLRB1_SEC24C/ZBTB16_ICOS","ZBTB16_ICOS/SIGIRR_NAP1L4/ZBTB16_NAP1L4/GNLY_BATF/KLRB1_SEC24C/GNLY_FAM111A"
"460",170,170,"Tfh_Th2","Tfh","Th2",27,15,1.111,0.350352672065239,0.952134908789062,1,"STK39_WDHD1/STK39_SMAD2/STK39_AHI1/ZNF764_WDHD1/ICA1_WDHD1/STK39_CENPF/B3GAT1_WDHD1/SLC7A10_AHI1/STK39_NEIL3/KCNK5_MB/ZNF764_AHI1/KCNK5_WDHD1/MYO6_SMAD2/TSHR_WDHD1/PASK_WDHD1","SLC7A10_AHI1/STK39_AHI1/ZNF764_AHI1/HEY1_SNRPD1/HEY1_EVI5/KCNK5_MB/STK39_CENPF/CHI3L2_ANK1/HEY1_ANK1/MAF_ANK1/HEY1_GATA3/TSHR_WDHD1/ICA1_WDHD1/B3GAT1_WDHD1/PASK_WDHD1/STK39_WDHD1/ZNF764_WDHD1/KCNK5_WDHD1/STK39_NEIL3/MYO6_SMAD2/STK39_SMAD2/HEY1_GSTA4/HEY1_PHEX/HEY1_SLC39A14/HEY1_LIMA1/MAF_LIMA1/PTPN13_LIMA1"
"323",171,171,"Macrophage_Th","Macrophage","Th",37,20,1.081,0.371174619438161,1,1,"CHIT1_BATF/CHIT1_ICOS/CHIT1_ATF2/CHIT1_FRYL/SULT1C2_PPP2R5C/CHIT1_SLC25A12/SULT1C2_ANP32B/SULT1C2_SLC25A12/CD68_SLC25A12/CD84_RPA1/CD84_PPP2R5C/SGMS1_ANP32B/CD84_PHF10/CHIT1_UBE2L3/CD68_ATF2/DNASE2B_SLC25A12/CHIT1_FAM111A/CHIT1_RPA1/SULT1C2_NAP1L4/DNASE2B_ANP32B","CHIT1_FRYL/RAI14_FRYL/FN1_FRYL/CHIT1_RPA1/CD84_RPA1/CHIT1_ICOS/FN1_ITM2A/SULT1C2_NAP1L4/CHIT1_BATF/COLEC12_BATF/FN1_BATF/CHI3L1_BATF/MSR1_ASF1A/RAI14_ASF1A/FN1_ASF1A/SULT1C2_ANP32B/DNASE2B_ANP32B/SGMS1_ANP32B/FN1_DDX50/CHIT1_UBE2L3/CHIT1_SLC25A12/SULT1C2_SLC25A12/DNASE2B_SLC25A12/FN1_SLC25A12/CD68_SLC25A12/CHIT1_ATF2/RAI14_ATF2/FN1_ATF2/CD68_ATF2/CHI3L1_CD28/SULT1C2_PPP2R5C/FN1_PPP2R5C/CD84_PPP2R5C/CHIT1_FAM111A/FN1_FAM111A/ATG7_FAM111A/CD84_PHF10"
"84",172,172,"Th2_Cytotoxic","Th2","Cytotoxic",10,6,1.2,0.376889442729579,1,1,"LIMA1_APBA2/ANK1_GNLY/ANK1_APBA2/LIMA1_DUSP2/LIMA1_GNLY/ANK1_KLRD1","NEIL3_KLRB1/WDHD1_KLRK1/CDC25C_KLRK1/ANK1_KLRD1/LIMA1_DUSP2/ANK1_GNLY/LIMA1_GNLY/WDHD1_ZBTB16/ANK1_APBA2/LIMA1_APBA2"
"448",173,173,"iDC_Th2","iDC","Th2",12,7,1.167,0.387136969872502,1,1,"CD1C_WDHD1/NUDT9_WDHD1/GUCA1A_WDHD1/NUDT9_CDC7/ABCG2_SMAD2/CARD9_WDHD1/CLEC10A_BIRC5","SLC26A6_ANK1/GUCA1A_WDHD1/CARD9_WDHD1/NUDT9_WDHD1/CD1C_WDHD1/ABCG2_SMAD2/SLC26A6_SLC39A14/NUDT9_CDC7/CLEC10A_BIRC5/VASH1_LIMA1/PPARG_LIMA1/CSF1R_LIMA1"
"270",174,174,"Tfh_NK","Tfh","NK",20,11,1.1,0.41181021326521,1,1,"MYO6_ADARB1/ZNF764_ADARB1/THADA_ADARB1/STK39_ADARB1/ICA1_PSMD4/STK39_CDC5L/SLC7A10_ADARB1/B3GAT1_ADARB1/ICA1_NCR1/B3GAT1_MRC2/THADA_MAPRE3","HEY1_ZNF747/HEY1_SLC30A5/HEY1_MCM3AP/HEY1_CDC5L/STK39_CDC5L/HEY1_FGF18/B3GAT1_MRC2/HEY1_SPN/ICA1_PSMD4/THADA_MAPRE3/SLC7A10_ADARB1/B3GAT1_ADARB1/MYO6_ADARB1/THADA_ADARB1/STK39_ADARB1/ZNF764_ADARB1/ICA1_NCR1/TOX_LDB3/HEY1_LDB3/CDK5R1_TINAGL1"
"458",175,175,"Tcm_Th2","Tcm","Th2",24,13,1.083,0.419309660550861,1,1,"POLR2J2_SMAD2/RPP38_WDHD1/CREBZF_WDHD1/MAP3K1_WDHD1/NEFL_AHI1/NEFL_SMAD2/PCM1_WDHD1/CASP8_WDHD1/CASP8_SMAD2/RPP38_MB/POLR2J2_CDC7/FOXP1_WDHD1/RPP38_SMAD2","NEFL_AHI1/TIMM8A_IL26/RPP38_MB/CREBZF_ANK1/STX16_ANK1/FOXP1_WDHD1/PCM1_WDHD1/CASP8_WDHD1/CREBZF_WDHD1/MAP3K1_WDHD1/RPP38_WDHD1/CASP8_SMAD2/NEFL_SMAD2/POLR2J2_SMAD2/RPP38_SMAD2/TIMM8A_SLC39A14/REPS1_SLC39A14/CREBZF_SLC39A14/POLR2J2_CDC7/KLF12_LIMA1/TIMM8A_LIMA1/REPS1_LIMA1/SLC7A6_LIMA1/STX16_LIMA1"
